time,ax,ay,az
2020-08-12 19:22:07.0420,-0.04,0.02,0.02
2020-08-12 19:22:07.1410,0.0,0.01,0.0
2020-08-12 19:22:07.2400,0.01,0.0,0.01
2020-08-12 19:22:07.3400,-0.0,0.02,-0.02
2020-08-12 19:22:07.4390,0.05,0.01,-0.02
2020-08-12 19:22:07.5380,-0.0,0.01,-0.0
2020-08-12 19:22:07.6370,-0.01,-0.0,0.02
2020-08-12 19:22:07.7360,-0.04,0.02,-0.02
2020-08-12 19:22:07.8360,0.01,-0.01,-0.01
2020-08-12 19:22:07.9350,0.04,-0.0,0.04
2020-08-12 19:22:08.0340,-0.06,-0.01,0.03
2020-08-12 19:22:08.1340,0.07,0.03,-0.03
2020-08-12 19:22:08.2330,0.02,0.0,0.02
2020-08-12 19:22:08.3320,-0.01,0.0,-0.0
2020-08-12 19:22:08.4320,-0.02,0.01,-0.01
2020-08-12 19:22:08.5310,0.03,0.01,-0.0
2020-08-12 19:22:08.6300,-0.0,0.01,-0.0
2020-08-12 19:22:08.7290,-0.0,-0.0,-0.0
2020-08-12 19:22:08.8290,0.01,0.01,-0.0
2020-08-12 19:22:08.9280,0.01,0.01,-0.0
2020-08-12 19:22:09.0270,-0.01,0.01,0.01
2020-08-12 19:22:09.1260,0.0,-0.02,-0.0
2020-08-12 19:22:09.2260,-0.0,-0.0,-0.0
2020-08-12 19:22:09.3250,-0.01,0.01,-0.01
2020-08-12 19:22:09.4240,0.0,0.01,-0.01
2020-08-12 19:22:09.5230,0.02,0.01,0.0
2020-08-12 19:22:09.6220,-0.0,-0.0,0.0
2020-08-12 19:22:09.7220,-0.01,0.01,-0.0
2020-08-12 19:22:09.8210,-0.02,0.01,-0.01
2020-08-12 19:22:09.9200,-0.01,0.01,-0.0
2020-08-12 19:22:10.0200,0.01,0.01,-0.03
2020-08-12 19:22:10.1190,-0.01,0.01,-0.0
2020-08-12 19:22:10.2180,-0.03,-0.01,0.06
2020-08-12 19:22:10.3170,0.02,0.01,-0.02
2020-08-12 19:22:10.4170,-0.0,0.0,0.0
2020-08-12 19:22:10.5160,-0.03,0.01,0.01
2020-08-12 19:22:10.6150,-0.05,-0.0,0.02
