time,ax,ay,az
2020-08-12 19:13:09.9340,0.01,0.24,0.15
2020-08-12 19:13:10.0330,-0.14,-0.04,0.09
2020-08-12 19:13:10.1350,-0.01,0.01,0.03
2020-08-12 19:13:10.2310,0.04,-0.03,-0.02
2020-08-12 19:13:10.3300,-0.02,-0.0,0.02
2020-08-12 19:13:10.4300,-0.01,0.01,0.0
2020-08-12 19:13:10.5290,0.01,-0.01,-0.02
2020-08-12 19:13:10.6280,0.01,0.0,-0.01
2020-08-12 19:13:10.7280,0.01,-0.01,0.02
2020-08-12 19:13:10.8270,-0.03,-0.0,0.0
2020-08-12 19:13:10.9260,-0.01,-0.03,0.05
2020-08-12 19:13:11.0250,0.05,0.0,-0.07
2020-08-12 19:13:11.1250,0.07,-0.02,0.01
2020-08-12 19:13:11.2240,-0.08,0.0,-0.01
2020-08-12 19:13:11.3230,0.07,-0.01,0.05
2020-08-12 19:13:11.4220,-0.02,0.01,-0.03
2020-08-12 19:13:11.5220,-0.01,-0.02,0.03
2020-08-12 19:13:11.6210,0.04,0.02,-0.06
2020-08-12 19:13:11.7200,-0.05,0.01,-0.02
2020-08-12 19:13:11.8200,-0.05,0.03,-0.0
2020-08-12 19:13:11.9190,-0.01,0.01,-0.02
2020-08-12 19:13:12.0180,0.04,0.0,-0.01
2020-08-12 19:13:12.1170,0.03,-0.02,-0.0
2020-08-12 19:13:12.2170,0.07,-0.02,0.03
2020-08-12 19:13:12.3160,-0.03,0.0,-0.02
2020-08-12 19:13:12.4150,-0.02,0.01,0.04
2020-08-12 19:13:12.5140,-0.01,-0.02,0.03
2020-08-12 19:13:12.6140,0.05,-0.01,0.01
2020-08-12 19:13:12.7130,-0.06,0.02,-0.01
2020-08-12 19:13:12.8120,0.0,-0.01,-0.03
2020-08-12 19:13:12.9110,-0.05,-0.0,-0.0
2020-08-12 19:13:13.0110,0.0,-0.02,-0.0
2020-08-12 19:13:13.1100,0.02,0.03,0.02
2020-08-12 19:13:13.2090,0.0,-0.01,0.04
2020-08-12 19:13:13.3090,-0.09,0.0,-0.05
2020-08-12 19:13:13.4080,-0.0,-0.07,0.03
2020-08-12 19:13:13.5070,0.15,-0.05,0.06
2020-08-12 19:13:13.6060,0.41,-0.19,0.09
2020-08-12 19:13:13.7060,0.14,0.17,0.34
2020-08-12 19:13:13.8050,0.42,0.21,-0.08
2020-08-12 19:13:13.9040,-0.1,-0.22,-0.26
2020-08-12 19:13:14.0030,-0.6,-0.06,-0.22
2020-08-12 19:13:14.1030,0.63,-0.21,0.06
2020-08-12 19:13:14.2020,-0.1,-0.01,-0.01
2020-08-12 19:13:14.3010,0.07,-0.02,-0.05
2020-08-12 19:13:14.4000,-0.12,-0.01,0.12
2020-08-12 19:13:14.5000,0.06,-0.01,-0.05
2020-08-12 19:13:14.5990,0.0,-0.01,0.04
2020-08-12 19:13:14.6980,0.05,-0.03,0.02
2020-08-12 19:13:14.7980,0.23,-0.13,0.2
2020-08-12 19:13:14.8970,0.2,-0.45,-0.03
2020-08-12 19:13:14.9960,0.4,-0.21,0.36
2020-08-12 19:13:15.0950,0.47,0.13,0.21
2020-08-12 19:13:15.1950,0.25,0.26,0.04
2020-08-12 19:13:15.2940,0.17,-0.04,-0.1
2020-08-12 19:13:15.3930,-0.41,-0.52,0.03
2020-08-12 19:13:15.4930,-0.58,-0.09,-0.2
2020-08-12 19:13:15.5920,0.8,-0.3,-0.12
2020-08-12 19:13:15.6910,-0.44,0.49,0.27
2020-08-12 19:13:15.7900,0.3,-0.06,-0.27
2020-08-12 19:13:15.8900,-0.07,0.1,0.22
2020-08-12 19:13:15.9890,-0.04,0.02,-0.01
2020-08-12 19:13:16.0880,-0.04,0.02,0.01
2020-08-12 19:13:16.1870,0.08,-0.04,-0.01
2020-08-12 19:13:16.2870,0.16,-0.02,0.05
2020-08-12 19:13:16.3860,-0.09,-0.06,-0.07
2020-08-12 19:13:16.4850,0.18,-0.23,0.09
2020-08-12 19:13:16.5840,0.44,-0.41,0.13
2020-08-12 19:13:16.6830,0.63,-0.43,0.31
2020-08-12 19:13:16.7830,0.3,0.17,0.18
2020-08-12 19:13:16.8820,0.7,0.3,-0.24
2020-08-12 19:13:16.9820,-0.35,-0.27,-0.11
2020-08-12 19:13:17.0810,-1.25,-0.43,0.18
2020-08-12 19:13:17.1800,-0.79,-0.21,0.15
2020-08-12 19:13:17.2790,-0.44,-0.02,-0.14
2020-08-12 19:13:17.3790,0.01,0.03,0.18
2020-08-12 19:13:17.4780,-0.05,0.02,0.06
2020-08-12 19:13:17.5770,0.15,-0.01,-0.09
2020-08-12 19:13:17.6770,0.03,0.01,-0.02
2020-08-12 19:13:17.7760,0.03,-0.04,0.09
2020-08-12 19:13:17.8750,0.09,-0.09,0.05
2020-08-12 19:13:17.9740,0.39,-0.55,0.08
2020-08-12 19:13:18.0740,0.3,-0.28,0.07
2020-08-12 19:13:18.1730,0.27,0.12,0.23
2020-08-12 19:13:18.2720,0.43,0.24,0.06
2020-08-12 19:13:18.3710,0.2,0.07,0.02
2020-08-12 19:13:18.4710,-0.2,-0.32,-0.01
2020-08-12 19:13:18.5700,-0.72,-0.34,-0.11
2020-08-12 19:13:18.6690,-0.31,-0.37,-0.35
2020-08-12 19:13:18.7680,-0.44,-0.0,0.09
2020-08-12 19:13:18.8680,-0.07,-0.01,-0.14
2020-08-12 19:13:18.9670,-0.22,0.02,0.16
2020-08-12 19:13:19.0660,0.05,0.01,0.0
2020-08-12 19:13:19.1650,0.02,-0.01,0.0
2020-08-12 19:13:19.2650,0.09,-0.02,0.04
2020-08-12 19:13:19.3640,0.09,-0.13,0.02
2020-08-12 19:13:19.4630,0.25,-0.27,0.09
2020-08-12 19:13:19.5620,0.57,-0.58,0.27
2020-08-12 19:13:19.6620,0.54,-0.09,0.27
2020-08-12 19:13:19.7610,0.6,0.23,-0.24
2020-08-12 19:13:19.8600,0.29,0.05,0.03
2020-08-12 19:13:19.9600,-0.19,-0.27,-0.07
2020-08-12 19:13:20.0590,-1.58,-0.42,0.19
2020-08-12 19:13:20.1580,0.99,-0.31,0.06
2020-08-12 19:13:20.2580,-0.43,0.11,-0.13
2020-08-12 19:13:20.3570,0.04,-0.1,0.0
2020-08-12 19:13:20.4560,-0.12,0.02,0.08
2020-08-12 19:13:20.5550,0.0,0.02,-0.0
2020-08-12 19:13:20.6540,-0.03,-0.03,0.01
2020-08-12 19:13:20.7540,0.18,-0.02,0.02
2020-08-12 19:13:20.8530,0.05,-0.09,0.05
2020-08-12 19:13:20.9520,0.25,-0.35,0.09
2020-08-12 19:13:21.0510,0.44,-0.44,0.18
2020-08-12 19:13:21.1510,0.33,0.04,0.32
2020-08-12 19:13:21.2500,0.47,0.26,-0.08
2020-08-12 19:13:21.3490,0.36,0.07,0.08
2020-08-12 19:13:21.4490,-0.25,-0.33,0.02
2020-08-12 19:13:21.5480,-1.17,-0.23,0.06
2020-08-12 19:13:21.6470,-0.37,-0.25,0.06
2020-08-12 19:13:21.7460,-0.48,-0.15,-0.07
2020-08-12 19:13:21.8460,-0.2,-0.26,0.04
2020-08-12 19:13:21.9450,-0.03,0.07,0.26
2020-08-12 19:13:22.0450,-0.02,0.02,0.05
2020-08-12 19:13:22.1440,-0.01,-0.03,-0.01
2020-08-12 19:13:22.2430,0.1,0.01,0.02
2020-08-12 19:13:22.3420,0.11,-0.11,0.12
2020-08-12 19:13:22.4410,0.25,-0.38,0.13
2020-08-12 19:13:22.5410,0.56,-0.48,0.24
2020-08-12 19:13:22.6400,0.51,0.14,0.41
2020-08-12 19:13:22.7390,0.54,0.27,-0.08
2020-08-12 19:13:22.8380,0.27,-0.06,0.03
2020-08-12 19:13:22.9380,-0.27,-0.24,0.04
2020-08-12 19:13:23.0370,-1.19,-0.2,0.16
2020-08-12 19:13:23.1360,-0.3,-0.35,-0.12
2020-08-12 19:13:23.2360,-0.41,0.15,-0.06
2020-08-12 19:13:23.3350,0.05,-0.15,-0.17
2020-08-12 19:13:23.4340,-0.24,-0.05,0.07
2020-08-12 19:13:23.5330,-0.07,0.02,-0.0
2020-08-12 19:13:23.6320,0.01,-0.01,-0.03
2020-08-12 19:13:23.7320,0.04,-0.09,0.05
2020-08-12 19:13:23.8310,0.22,-0.14,-0.01
2020-08-12 19:13:23.9300,0.35,-0.52,0.12
2020-08-12 19:13:24.0300,0.2,-0.32,0.2
2020-08-12 19:13:24.1290,0.22,0.09,0.17
2020-08-12 19:13:24.2280,0.61,0.23,-0.16
2020-08-12 19:13:24.3270,0.02,-0.1,-0.04
2020-08-12 19:13:24.4270,-0.38,-0.5,-0.03
2020-08-12 19:13:24.5260,-1.1,0.0,0.05
2020-08-12 19:13:24.6250,-0.17,-0.16,-0.08
2020-08-12 19:13:24.7240,-0.33,-0.48,-0.08
2020-08-12 19:13:24.8240,-0.09,-0.0,0.11
2020-08-12 19:13:24.9230,-0.15,0.04,0.11
2020-08-12 19:13:25.0220,0.12,0.05,0.05
2020-08-12 19:13:25.1220,0.03,-0.03,0.05
2020-08-12 19:13:25.2210,0.09,-0.04,-0.04
2020-08-12 19:13:25.3200,-0.03,0.03,0.04
2020-08-12 19:13:25.4190,0.0,-0.11,0.03
