time,ax,ay,az
2020-08-10 16:8:18.1810,0.46,-0.45,0.43
2020-08-10 16:8:18.2710,0.07,0.12,0.13
2020-08-10 16:8:18.3620,0.62,0.15,0.09
2020-08-10 16:8:18.4570,0.47,0.11,-0.05
2020-08-10 16:8:18.5520,0.25,-0.14,-0.0
2020-08-10 16:8:18.6620,0.01,-0.23,0.05
2020-08-10 16:8:18.7190,-0.49,-0.41,0.08
2020-08-10 16:8:18.8000,-0.82,-0.36,-0.03
2020-08-10 16:8:18.8980,-1.2,-0.05,-0.01
2020-08-10 16:8:18.9830,-0.3,-0.38,-0.06
2020-08-10 16:8:19.0760,-0.26,-0.03,0.38
2020-08-10 16:8:19.1700,0.02,0.0,-0.05
2020-08-10 16:8:19.2620,0.06,0.03,0.04
2020-08-10 16:8:19.3600,0.02,0.05,0.03
2020-08-10 16:8:19.4550,0.02,0.03,0.0
2020-08-10 16:8:19.5450,0.06,0.05,0.02
2020-08-10 16:8:19.6430,0.01,-0.01,0.02
2020-08-10 16:8:19.7440,0.03,-0.11,-0.0
2020-08-10 16:8:19.8160,0.15,-0.36,-0.01
2020-08-10 16:8:19.9080,0.35,-0.43,0.2
2020-08-10 16:8:19.9970,0.36,-0.15,0.09
2020-08-10 16:8:20.0770,1.0,0.2,-0.07
2020-08-10 16:8:20.1710,0.64,0.24,-0.06
2020-08-10 16:8:20.2570,0.26,-0.1,-0.11
2020-08-10 16:8:20.3500,-0.23,-0.41,-0.01
2020-08-10 16:8:20.4470,-0.66,-0.61,0.05
2020-08-10 16:8:20.5370,-1.27,-0.2,0.13
2020-08-10 16:8:20.6350,0.25,-0.17,-0.07
2020-08-10 16:8:20.7380,-0.47,-0.23,0.02
2020-08-10 16:8:20.8430,0.05,0.04,-0.03
2020-08-10 16:8:20.8990,0.04,0.04,0.06
2020-08-10 16:8:20.9870,-0.02,0.02,0.02
2020-08-10 16:8:21.0690,-0.2,-0.04,-0.07
2020-08-10 16:8:21.1680,-0.01,0.04,0.06
2020-08-10 16:8:21.2430,-0.02,0.02,-0.01
2020-08-10 16:8:21.3330,0.0,-0.01,-0.01
2020-08-10 16:8:21.4310,0.02,-0.16,0.01
2020-08-10 16:8:21.5270,0.23,-0.36,0.11
2020-08-10 16:8:21.6260,0.44,-0.47,0.27
2020-08-10 16:8:21.6940,0.04,-0.17,0.19
2020-08-10 16:8:21.7930,0.71,0.39,-0.01
2020-08-10 16:8:21.8760,0.62,0.13,-0.11
2020-08-10 16:8:21.9650,0.13,-0.27,0.03
2020-08-10 16:8:22.0660,-0.34,-0.36,0.13
2020-08-10 16:8:22.1560,-0.84,-0.41,0.12
2020-08-10 16:8:22.2470,-1.28,-0.17,-0.04
2020-08-10 16:8:22.3360,0.79,-0.5,-0.28
2020-08-10 16:8:22.4270,-0.19,-0.15,0.28
2020-08-10 16:8:22.5310,0.01,0.0,-0.08
2020-08-10 16:8:22.6220,0.04,0.04,0.03
2020-08-10 16:8:22.6970,-0.03,0.05,0.04
2020-08-10 16:8:22.8200,-0.08,-0.01,0.04
2020-08-10 16:8:22.8830,0.03,0.02,0.04
2020-08-10 16:8:22.9660,0.01,-0.01,0.02
2020-08-10 16:8:23.0560,-0.0,-0.1,-0.0
2020-08-10 16:8:23.1460,0.25,-0.39,0.04
2020-08-10 16:8:23.2360,0.36,-0.51,0.23
2020-08-10 16:8:23.3270,0.21,-0.07,0.14
2020-08-10 16:8:23.4160,0.76,0.34,-0.15
2020-08-10 16:8:23.5110,0.7,0.22,-0.04
2020-08-10 16:8:23.6150,0.13,-0.21,-0.05
2020-08-10 16:8:23.7100,-0.33,-0.32,0.13
2020-08-10 16:8:23.7780,-0.71,-0.5,0.03
2020-08-10 16:8:23.8740,-1.15,-0.08,0.08
2020-08-10 16:8:23.9560,1.27,-0.05,0.04
2020-08-10 16:8:24.0470,-0.31,-0.14,0.09
2020-08-10 16:8:24.1370,-0.03,0.03,-0.08
2020-08-10 16:8:24.2260,0.0,0.07,0.09
2020-08-10 16:8:24.3170,-0.08,0.04,0.04
2020-08-10 16:8:24.4070,-0.04,0.04,0.03
2020-08-10 16:8:24.5030,-0.01,0.04,0.03
2020-08-10 16:8:24.6050,-0.05,0.03,0.01
2020-08-10 16:8:24.6960,-0.03,-0.05,-0.04
2020-08-10 16:8:24.7920,0.1,-0.23,0.03
2020-08-10 16:8:24.8590,0.33,-0.51,0.22
2020-08-10 16:8:24.9470,0.54,-0.3,0.14
2020-08-10 16:8:25.0370,0.7,0.21,0.1
2020-08-10 16:8:25.1290,0.56,0.23,0.05
2020-08-10 16:8:25.2200,0.26,-0.09,-0.12
2020-08-10 16:8:25.3220,-0.07,-0.33,-0.04
2020-08-10 16:8:25.4140,-0.62,-0.36,0.13
2020-08-10 16:8:25.5030,-1.01,-0.11,0.03
2020-08-10 16:8:25.5940,-1.13,-0.06,0.08
2020-08-10 16:8:25.6850,-0.38,-0.41,-0.0
2020-08-10 16:8:25.7850,-0.12,0.04,0.24
2020-08-10 16:8:25.8910,-0.11,0.03,0.05
2020-08-10 16:8:25.9490,-0.1,0.01,-0.02
2020-08-10 16:8:26.0380,-0.08,0.05,0.05
2020-08-10 16:8:26.1270,-0.04,0.03,0.02
2020-08-10 16:8:26.2230,-0.02,0.02,0.03
2020-08-10 16:8:26.3110,0.01,-0.02,-0.01
2020-08-10 16:8:26.4030,0.06,-0.16,0.03
2020-08-10 16:8:26.4890,0.31,-0.42,0.1
2020-08-10 16:8:26.5840,0.55,-0.4,0.14
2020-08-10 16:8:26.6870,0.27,0.16,0.06
2020-08-10 16:8:26.7740,0.81,0.32,-0.05
2020-08-10 16:8:26.8730,0.51,0.08,0.01
2020-08-10 16:8:26.9400,-0.07,-0.35,0.06
2020-08-10 16:8:27.0300,-0.53,-0.3,0.03
2020-08-10 16:8:27.1180,-0.64,-0.26,-0.08
2020-08-10 16:8:27.2080,-1.09,-0.08,0.07
2020-08-10 16:8:27.2900,1.1,-0.1,-0.26
2020-08-10 16:8:27.3860,-0.25,-0.21,0.2
2020-08-10 16:8:27.4750,-0.06,0.04,0.04
2020-08-10 16:8:27.5750,0.02,0.05,0.06
2020-08-10 16:8:27.6670,-0.09,0.01,0.0
2020-08-10 16:8:27.7650,-0.05,0.03,0.0
2020-08-10 16:8:27.8640,-0.11,-0.0,0.02
2020-08-10 16:8:27.9320,-0.01,-0.01,0.02
2020-08-10 16:8:28.0180,-0.02,-0.0,0.01
2020-08-10 16:8:28.1090,0.04,-0.17,-0.01
2020-08-10 16:8:28.1990,0.32,-0.53,0.06
2020-08-10 16:8:28.2950,0.56,-0.64,0.17
2020-08-10 16:8:28.3840,0.65,0.2,0.15
2020-08-10 16:8:28.4720,0.68,0.31,-0.04
2020-08-10 16:8:28.5670,0.4,-0.0,-0.03
2020-08-10 16:8:28.6680,-0.1,-0.35,0.14
2020-08-10 16:8:28.7580,-0.58,-0.5,0.17
2020-08-10 16:8:28.8550,-1.26,-0.2,0.01
2020-08-10 16:8:28.9550,-0.89,-0.12,0.19
2020-08-10 16:8:29.0220,-0.44,-0.29,-0.02
2020-08-10 16:8:29.1030,0.06,0.03,0.15
2020-08-10 16:8:29.1950,-0.09,0.01,-0.01
2020-08-10 16:8:29.2870,-0.09,0.02,0.0
2020-08-10 16:8:29.3730,-0.06,0.06,0.02
2020-08-10 16:8:29.4640,-0.03,0.05,-0.01
2020-08-10 16:8:29.5540,-0.05,0.04,0.02
2020-08-10 16:8:29.6580,-0.01,-0.03,-0.01
2020-08-10 16:8:29.7510,0.07,-0.11,0.01
2020-08-10 16:8:29.8460,0.22,-0.38,-0.0
2020-08-10 16:8:29.9570,0.43,-0.6,0.26
2020-08-10 16:8:30.0110,0.32,0.22,0.13
2020-08-10 16:8:30.1100,0.64,0.33,0.03
2020-08-10 16:8:30.1850,0.46,0.06,-0.06
2020-08-10 16:8:30.2890,0.14,-0.48,-0.02
2020-08-10 16:8:30.3790,-0.65,-0.52,0.21
2020-08-10 16:8:30.4590,-1.01,-0.19,0.17
2020-08-10 16:8:30.5460,-1.08,-0.05,0.08
2020-08-10 16:8:30.6470,1.51,-0.02,-0.22
2020-08-10 16:8:30.7370,-0.12,-0.4,0.08
2020-08-10 16:8:30.8370,0.02,0.05,-0.04
2020-08-10 16:8:30.9480,0.07,0.04,0.05
2020-08-10 16:8:31.0350,-0.05,0.0,0.03
2020-08-10 16:8:31.0850,-0.03,0.03,0.03
2020-08-10 16:8:31.1740,-0.04,0.02,-0.01
2020-08-10 16:8:31.2790,-0.03,0.0,0.01
2020-08-10 16:8:31.3690,0.01,-0.03,-0.01
2020-08-10 16:8:31.4580,0.04,-0.14,-0.0
2020-08-10 16:8:31.5390,0.26,-0.36,0.05
2020-08-10 16:8:31.6380,0.53,-0.52,0.16
2020-08-10 16:8:31.7310,0.28,0.19,0.17
2020-08-10 16:8:31.8350,0.65,0.29,-0.0
2020-08-10 16:8:31.9390,0.41,-0.05,-0.1
2020-08-10 16:8:32.0320,-0.01,-0.3,0.05
2020-08-10 16:8:32.0920,-0.58,-0.38,0.15
2020-08-10 16:8:32.1780,-0.95,-0.23,0.21
2020-08-10 16:8:32.2690,-1.18,-0.08,0.11
2020-08-10 16:8:32.3590,-0.61,-0.42,-0.42
2020-08-10 16:8:32.4490,-0.32,0.05,0.15
2020-08-10 16:8:32.5540,-0.18,-0.03,-0.01
2020-08-10 16:8:32.6360,-0.07,0.01,0.07
2020-08-10 16:8:32.7210,-0.06,0.03,0.05
2020-08-10 16:8:32.8300,-0.06,0.02,0.02
2020-08-10 16:8:32.9300,-0.01,0.02,0.03
2020-08-10 16:8:33.0260,-0.03,0.0,0.01
2020-08-10 16:8:33.0830,0.04,-0.09,0.0
2020-08-10 16:8:33.1680,0.16,-0.28,0.09
2020-08-10 16:8:33.2590,0.38,-0.66,0.15
2020-08-10 16:8:33.3480,0.19,-0.05,0.13
2020-08-10 16:8:33.4400,0.83,0.42,-0.09
2020-08-10 16:8:33.5300,0.57,0.25,0.04
2020-08-10 16:8:33.6350,0.16,-0.29,-0.0
2020-08-10 16:8:33.7140,-0.32,-0.32,0.11
2020-08-10 16:8:33.8110,-0.58,-0.36,0.01
2020-08-10 16:8:33.9200,-1.08,-0.11,-0.06
2020-08-10 16:8:34.0100,-0.95,-0.09,0.09
2020-08-10 16:8:34.0740,-0.42,-0.28,-0.04
2020-08-10 16:8:34.1730,0.07,0.04,0.1
2020-08-10 16:8:34.2530,-0.08,-0.02,0.01
2020-08-10 16:8:34.3420,-0.1,0.01,0.01
2020-08-10 16:8:34.4360,-0.09,0.05,0.03
2020-08-10 16:8:34.5230,-0.07,0.03,0.01
2020-08-10 16:8:34.6180,-0.05,0.02,0.01
2020-08-10 16:8:34.7140,-0.07,-0.0,-0.0
2020-08-10 16:8:34.8020,-0.03,-0.08,0.06
2020-08-10 16:8:34.9010,0.15,-0.28,0.04
2020-08-10 16:8:35.0040,0.47,-0.59,0.13
2020-08-10 16:8:35.0990,0.24,-0.05,0.08
2020-08-10 16:8:35.1640,0.83,0.35,-0.14
2020-08-10 16:8:35.2430,0.61,0.17,-0.07
2020-08-10 16:8:35.3330,0.18,-0.2,-0.07
2020-08-10 16:8:35.4260,-0.24,-0.56,0.01
2020-08-10 16:8:35.5130,-0.92,-0.51,0.13
2020-08-10 16:8:35.6070,-1.33,-0.14,0.13
2020-08-10 16:8:35.7010,1.21,-0.03,0.14
2020-08-10 16:8:35.7920,-0.29,-0.47,-0.09
2020-08-10 16:8:35.8990,0.0,0.03,0.17
2020-08-10 16:8:35.9980,-0.05,-0.0,0.01
2020-08-10 16:8:36.0900,-0.08,0.01,0.04
2020-08-10 16:8:36.1550,-0.08,0.04,0.05
2020-08-10 16:8:36.2450,-0.04,0.04,0.05
2020-08-10 16:8:36.3240,-0.02,0.05,0.03
2020-08-10 16:8:36.4170,-0.06,0.02,-0.07
2020-08-10 16:8:36.5030,-0.04,-0.1,0.0
2020-08-10 16:8:36.5970,0.1,-0.34,0.04
2020-08-10 16:8:36.6880,0.44,-0.43,0.15
2020-08-10 16:8:36.7850,-0.01,-0.02,0.09
2020-08-10 16:8:36.8900,0.68,0.36,-0.11
2020-08-10 16:8:36.9830,0.62,0.22,-0.03
2020-08-10 16:8:37.0830,0.17,-0.16,0.03
2020-08-10 16:8:37.1380,-0.12,-0.22,0.12
2020-08-10 16:8:37.2360,-0.48,-0.3,0.18
2020-08-10 16:8:37.3170,-0.98,-0.14,0.14
2020-08-10 16:8:37.4160,-1.27,-0.08,0.05
2020-08-10 16:8:37.4950,-0.41,-0.43,0.18
2020-08-10 16:8:37.5880,-0.6,-0.01,0.32
2020-08-10 16:8:37.6760,-0.22,-0.02,0.08
2020-08-10 16:8:37.7760,-0.12,0.04,0.04
2020-08-10 16:8:37.8750,-0.11,0.04,0.03
2020-08-10 16:8:37.9770,-0.05,0.03,0.04
2020-08-10 16:8:38.0390,-0.03,0.03,0.03
2020-08-10 16:8:38.1360,-0.06,-0.02,0.03
2020-08-10 16:8:38.2180,-0.01,-0.1,0.03
2020-08-10 16:8:38.3080,0.15,-0.32,0.03
2020-08-10 16:8:38.4070,0.38,-0.51,0.23
2020-08-10 16:8:38.4870,0.21,0.06,0.11
2020-08-10 16:8:38.5790,0.63,0.32,-0.1
2020-08-10 16:8:38.6670,0.5,0.15,-0.11
2020-08-10 16:8:38.7660,0.13,-0.13,-0.0
2020-08-10 16:8:38.8660,-0.36,-0.25,0.12
2020-08-10 16:8:38.9670,-0.67,-0.37,0.06
2020-08-10 16:8:39.0320,-1.23,-0.14,0.09
2020-08-10 16:8:39.1260,0.45,-0.13,-0.05
2020-08-10 16:8:39.2160,-0.14,-0.14,0.11
2020-08-10 16:8:39.2990,-0.03,0.0,-0.05
2020-08-10 16:8:39.3970,-0.05,-0.0,0.06
2020-08-10 16:8:39.4770,-0.07,0.05,0.04
2020-08-10 16:8:39.5770,-0.05,0.03,0.02
2020-08-10 16:8:39.6580,-0.08,-0.01,0.03
2020-08-10 16:8:39.7570,-0.03,-0.01,0.03
2020-08-10 16:8:39.8560,-0.04,-0.08,-0.01
2020-08-10 16:8:39.9550,0.09,-0.19,0.01
2020-08-10 16:8:40.0220,0.26,-0.41,0.18
2020-08-10 16:8:40.1030,0.52,-0.42,0.23
2020-08-10 16:8:40.2060,0.9,0.19,0.09
2020-08-10 16:8:40.2960,0.56,0.34,-0.02
2020-08-10 16:8:40.3860,0.15,0.09,-0.05
2020-08-10 16:8:40.4760,-0.12,-0.26,0.02
2020-08-10 16:8:40.5670,-0.63,-0.47,0.13
2020-08-10 16:8:40.6720,-1.12,-0.17,0.06
2020-08-10 16:8:40.7550,-0.99,-0.1,0.07
2020-08-10 16:8:40.8570,-0.23,-0.3,0.12
2020-08-10 16:8:40.9450,-0.35,0.02,0.23
2020-08-10 16:8:41.0450,-0.21,-0.01,0.04
2020-08-10 16:8:41.1440,-0.09,0.01,0.07
2020-08-10 16:8:41.2110,-0.13,0.04,0.04
2020-08-10 16:8:41.2890,-0.06,0.04,0.05
2020-08-10 16:8:41.3880,-0.05,0.04,0.04
2020-08-10 16:8:41.4750,-0.06,0.02,0.01
2020-08-10 16:8:41.5670,-0.08,-0.01,0.03
2020-08-10 16:8:41.6560,-0.03,-0.1,0.04
2020-08-10 16:8:41.7390,0.19,-0.28,0.06
2020-08-10 16:8:41.8410,0.3,-0.48,0.2
2020-08-10 16:8:41.9360,0.16,0.02,0.12
2020-08-10 16:8:42.0370,0.64,0.38,-0.1
2020-08-10 16:8:42.1350,0.41,0.03,-0.17
2020-08-10 16:8:42.2010,0.06,-0.23,0.05
2020-08-10 16:8:42.2790,-0.38,-0.33,0.22
2020-08-10 16:8:42.3690,-0.9,-0.3,0.24
2020-08-10 16:8:42.4680,-1.15,-0.12,-0.06
2020-08-10 16:8:42.5540,1.28,-0.13,-0.11
2020-08-10 16:8:42.6490,-0.22,-0.07,0.06
2020-08-10 16:8:42.7310,-0.13,0.02,-0.01
2020-08-10 16:8:42.8310,-0.16,-0.01,0.08
2020-08-10 16:8:42.9430,-0.07,0.01,0.1
2020-08-10 16:8:43.0290,-0.13,0.03,0.04
2020-08-10 16:8:43.0950,-0.08,0.03,0.07
2020-08-10 16:8:43.2360,-0.05,0.03,0.05
2020-08-10 16:8:43.2810,-0.09,-0.02,-0.01
2020-08-10 16:8:43.3720,-0.04,-0.12,0.02
2020-08-10 16:8:43.4660,0.19,-0.33,0.05
2020-08-10 16:8:43.5570,0.42,-0.39,0.2
2020-08-10 16:8:43.6570,0.15,0.13,0.06
2020-08-10 16:8:43.7400,0.56,0.43,0.01
2020-08-10 16:8:43.8390,0.43,0.17,-0.04
2020-08-10 16:8:43.9320,-0.0,-0.31,0.04
2020-08-10 16:8:44.0200,-0.49,-0.33,0.16
2020-08-10 16:8:44.1190,-0.91,-0.35,0.19
2020-08-10 16:8:44.2170,-1.31,-0.1,0.01
2020-08-10 16:8:44.2830,-0.21,-0.4,-0.23
2020-08-10 16:8:44.3640,-0.45,-0.09,0.13
2020-08-10 16:8:44.4530,-0.1,-0.03,-0.04
2020-08-10 16:8:44.5480,-0.01,0.0,0.1
2020-08-10 16:8:44.6340,-0.12,0.01,0.09
2020-08-10 16:8:44.7370,-0.11,0.05,0.04
2020-08-10 16:8:44.8280,-0.08,0.02,0.03
2020-08-10 16:8:44.9140,-0.05,0.02,0.01
2020-08-10 16:8:45.0110,-0.02,-0.05,0.03
2020-08-10 16:8:45.1130,0.07,-0.17,0.01
2020-08-10 16:8:45.1880,0.21,-0.36,0.09
2020-08-10 16:8:45.2780,0.5,-0.42,0.17
2020-08-10 16:8:45.3570,0.16,0.18,0.01
2020-08-10 16:8:45.4440,0.69,0.38,-0.18
2020-08-10 16:8:45.5380,0.43,0.06,-0.11
2020-08-10 16:8:45.6240,0.06,-0.19,-0.03
2020-08-10 16:8:45.7200,-0.61,-0.46,0.02
2020-08-10 16:8:45.8160,-1.09,-0.1,0.29
2020-08-10 16:8:45.9060,-1.12,-0.07,-0.02
2020-08-10 16:8:46.0020,-0.69,-0.48,-0.29
2020-08-10 16:8:46.1020,-0.4,-0.05,0.22
2020-08-10 16:8:46.1780,-0.13,-0.06,-0.01
2020-08-10 16:8:46.2670,-0.11,0.03,0.04
2020-08-10 16:8:46.3640,-0.11,0.04,0.04
2020-08-10 16:8:46.4470,-0.09,-0.0,0.02
2020-08-10 16:8:46.5380,-0.05,0.05,0.04
2020-08-10 16:8:46.6280,-0.04,0.01,0.01
2020-08-10 16:8:46.7160,-0.02,-0.09,-0.01
2020-08-10 16:8:46.8080,0.12,-0.31,0.04
2020-08-10 16:8:46.8990,0.48,-0.5,0.2
2020-08-10 16:8:46.9940,0.12,-0.16,0.13
2020-08-10 16:8:47.1040,0.86,0.44,-0.06
2020-08-10 16:8:47.1920,0.71,0.32,-0.02
2020-08-10 16:8:47.2570,0.01,-0.25,0.04
2020-08-10 16:8:47.3470,-0.15,-0.19,0.15
2020-08-10 16:8:47.4460,-0.44,-0.29,0.09
2020-08-10 16:8:47.5430,-0.99,-0.16,-0.03
2020-08-10 16:8:47.6230,-1.4,-0.09,-0.12
2020-08-10 16:8:47.7180,-0.26,-0.38,-0.01
2020-08-10 16:8:47.8050,-0.1,0.09,0.07
2020-08-10 16:8:47.8970,-0.18,-0.01,0.06
2020-08-10 16:8:47.9840,-0.1,0.04,0.05
2020-08-10 16:8:48.0860,-0.05,0.06,0.02
2020-08-10 16:8:48.1920,-0.04,0.04,-0.0
2020-08-10 16:8:48.2830,-0.06,0.05,0.03
2020-08-10 16:8:48.3490,-0.09,-0.02,-0.06
2020-08-10 16:8:48.4430,-0.05,-0.08,0.05
2020-08-10 16:8:48.5280,0.09,-0.29,0.03
2020-08-10 16:8:48.6170,0.37,-0.36,0.09
2020-08-10 16:8:48.7130,0.26,-0.21,0.14
2020-08-10 16:8:48.7950,0.8,0.17,0.08
2020-08-10 16:8:48.8940,0.67,0.39,-0.04
2020-08-10 16:8:48.9880,0.28,-0.13,-0.1
2020-08-10 16:8:49.0750,-0.18,-0.3,0.05
2020-08-10 16:8:49.1750,-0.59,-0.47,0.09
2020-08-10 16:8:49.2720,-1.13,-0.21,0.15
2020-08-10 16:8:49.3390,-0.88,-0.26,-0.22
2020-08-10 16:8:49.4280,-0.28,-0.55,0.25
2020-08-10 16:8:49.5240,-0.05,0.04,0.0
2020-08-10 16:8:49.6120,-0.04,-0.0,0.03
2020-08-10 16:8:49.7030,-0.07,0.01,0.01
2020-08-10 16:8:49.7920,-0.14,0.02,0.01
2020-08-10 16:8:49.8840,-0.07,0.02,0.03
2020-08-10 16:8:49.9800,0.01,0.08,0.03
2020-08-10 16:8:50.0650,0.03,-0.03,-0.05
2020-08-10 16:8:50.1640,0.04,-0.13,0.05
2020-08-10 16:8:50.2620,0.25,-0.41,0.08
2020-08-10 16:8:50.3660,0.42,-0.49,0.17
2020-08-10 16:8:50.4300,0.19,0.15,0.1
2020-08-10 16:8:50.5120,0.62,0.43,-0.05
2020-08-10 16:8:50.6030,0.46,0.12,-0.06
2020-08-10 16:8:50.6940,0.09,-0.16,-0.01
2020-08-10 16:8:50.7830,-0.41,-0.34,0.11
2020-08-10 16:8:50.8740,-0.9,-0.27,0.08
2020-08-10 16:8:50.9660,-1.11,-0.09,-0.01
2020-08-10 16:8:51.0670,1.61,-0.2,0.08
2020-08-10 16:8:51.1550,-0.29,-0.01,0.06
2020-08-10 16:8:51.2540,-0.1,-0.04,-0.06
2020-08-10 16:8:51.3560,-0.04,0.01,0.09
2020-08-10 16:8:51.4230,-0.09,0.03,0.05
2020-08-10 16:8:51.5030,-0.14,0.01,0.01
2020-08-10 16:8:51.5930,-0.0,0.05,0.03
2020-08-10 16:8:51.6830,0.01,0.04,-0.0
2020-08-10 16:8:51.7740,0.02,0.0,0.03
2020-08-10 16:8:51.8640,0.04,-0.18,-0.01
2020-08-10 16:8:51.9560,0.32,-0.44,0.05
2020-08-10 16:8:52.0600,0.58,-0.67,0.25
2020-08-10 16:8:52.1520,0.57,0.22,0.19
2020-08-10 16:8:52.2450,0.66,0.32,-0.04
2020-08-10 16:8:52.3460,0.29,-0.09,-0.04
2020-08-10 16:8:52.4430,-0.3,-0.36,0.15
2020-08-10 16:8:52.5090,-0.61,-0.35,0.15
2020-08-10 16:8:52.5990,-1.02,-0.14,0.1
2020-08-10 16:8:52.6890,-1.13,-0.06,-0.02
2020-08-10 16:8:52.7650,-0.65,-0.55,-0.09
2020-08-10 16:8:52.8560,-0.54,0.17,0.27
2020-08-10 16:8:52.9450,-0.19,-0.06,-0.13
2020-08-10 16:8:53.0460,-0.12,0.0,0.05
2020-08-10 16:8:53.1440,-0.07,0.05,0.05
2020-08-10 16:8:53.2360,-0.06,0.05,-0.0
2020-08-10 16:8:53.3350,-0.07,0.03,0.01
2020-08-10 16:8:53.4030,-0.06,-0.01,0.04
2020-08-10 16:8:53.4850,0.02,-0.1,-0.0
2020-08-10 16:8:53.5900,0.15,-0.31,0.06
2020-08-10 16:8:53.6790,0.32,-0.4,0.2
2020-08-10 16:8:53.7560,0.27,-0.01,0.08
2020-08-10 16:8:53.8500,0.8,0.28,-0.11
2020-08-10 16:8:53.9350,0.6,0.28,-0.03
2020-08-10 16:8:54.0400,0.05,-0.15,-0.05
2020-08-10 16:8:54.1290,-0.53,-0.34,0.1
2020-08-10 16:8:54.2270,-0.86,-0.4,0.08
2020-08-10 16:8:54.3260,-1.2,-0.14,0.1
2020-08-10 16:8:54.4240,1.15,-0.41,-0.15
2020-08-10 16:8:54.4750,-0.13,-0.12,0.16
2020-08-10 16:8:54.5650,-0.08,0.02,-0.03
2020-08-10 16:8:54.6700,-0.11,0.0,0.09
2020-08-10 16:8:54.7580,-0.17,0.0,0.07
2020-08-10 16:8:54.8480,-0.17,0.01,0.04
2020-08-10 16:8:54.9330,-0.07,0.02,0.05
2020-08-10 16:8:55.0290,-0.08,0.01,0.03
2020-08-10 16:8:55.1240,-0.06,-0.06,0.07
2020-08-10 16:8:55.2170,0.06,-0.32,0.04
2020-08-10 16:8:55.3160,0.27,-0.47,0.15
2020-08-10 16:8:55.4150,-0.05,0.05,0.23
2020-08-10 16:8:55.4800,0.74,0.47,-0.12
2020-08-10 16:8:55.5700,0.57,0.31,-0.04
2020-08-10 16:8:55.6600,0.06,-0.18,-0.05
2020-08-10 16:8:55.7500,-0.31,-0.34,0.04
2020-08-10 16:8:55.8550,-0.84,-0.43,0.15
2020-08-10 16:8:55.9300,-1.26,-0.14,0.12
2020-08-10 16:8:56.0250,0.71,-0.09,0.02
2020-08-10 16:8:56.1210,-0.29,-0.31,-0.05
2020-08-10 16:8:56.2080,-0.15,0.02,0.08
2020-08-10 16:8:56.3080,-0.17,0.01,0.07
2020-08-10 16:8:56.4170,-0.37,-0.09,-0.0
2020-08-10 16:8:56.5050,-0.15,0.03,0.09
2020-08-10 16:8:56.5700,-0.09,0.03,0.05
2020-08-10 16:8:56.6610,-0.07,0.04,0.05
2020-08-10 16:8:56.7430,-0.05,-0.0,0.04
2020-08-10 16:8:56.8360,-0.05,-0.08,0.09
2020-08-10 16:8:56.9340,0.15,-0.38,0.03
2020-08-10 16:8:57.0260,0.3,-0.45,0.24
2020-08-10 16:8:57.1130,0.22,0.25,0.14
2020-08-10 16:8:57.2060,0.58,0.46,-0.03
2020-08-10 16:8:57.2990,0.38,0.11,-0.03
2020-08-10 16:8:57.4000,0.05,-0.26,0.05
2020-08-10 16:8:57.4760,-0.4,-0.32,0.17
2020-08-10 16:8:57.5640,-0.88,-0.46,0.1
