time,ax,ay,az
2020-08-12 20:6:00.1590,0.63,-0.25,0.16
2020-08-12 20:6:00.2580,0.96,-0.01,0.2
2020-08-12 20:6:00.3570,-1.44,-0.6,-1.1
2020-08-12 20:6:00.4560,0.56,-0.1,0.26
2020-08-12 20:6:00.5550,-0.22,0.02,-0.07
2020-08-12 20:6:00.6550,-0.07,0.04,-0.01
2020-08-12 20:6:00.7540,-0.04,0.01,0.04
2020-08-12 20:6:00.8530,0.01,-0.01,-0.01
2020-08-12 20:6:00.9530,-0.04,0.0,-0.06
2020-08-12 20:6:01.0520,-0.09,0.01,0.05
2020-08-12 20:6:01.1510,-0.03,0.01,0.0
2020-08-12 20:6:01.2500,-0.03,0.0,-0.01
2020-08-12 20:6:01.3500,-0.04,-0.02,0.01
2020-08-12 20:6:01.4490,-0.04,-0.05,-0.04
2020-08-12 20:6:01.5480,-0.3,-0.49,0.02
2020-08-12 20:6:01.6470,-0.15,-0.22,0.39
2020-08-12 20:6:01.7470,-1.1,0.3,0.03
2020-08-12 20:6:01.8460,-0.43,-0.26,-0.05
2020-08-12 20:6:01.9450,0.13,-0.41,-0.01
2020-08-12 20:6:02.0440,0.64,-0.16,0.08
2020-08-12 20:6:02.1440,0.88,0.04,0.15
2020-08-12 20:6:02.2430,0.96,-0.05,0.08
2020-08-12 20:6:02.3420,1.3,-0.18,-0.25
2020-08-12 20:6:02.4420,0.09,0.03,-0.23
2020-08-12 20:6:02.5410,-0.05,0.04,0.03
2020-08-12 20:6:02.6400,-0.04,0.0,0.05
2020-08-12 20:6:02.7390,0.1,-0.01,-0.04
2020-08-12 20:6:02.8380,0.04,-0.01,-0.04
2020-08-12 20:6:02.9380,-0.02,0.0,0.01
2020-08-12 20:6:03.0370,-0.05,-0.01,-0.01
2020-08-12 20:6:03.1360,-0.02,0.01,-0.01
2020-08-12 20:6:03.2350,-0.05,0.04,0.04
2020-08-12 20:6:03.3350,0.02,0.03,0.0
2020-08-12 20:6:03.4340,0.09,0.02,0.05
2020-08-12 20:6:03.5330,-0.1,-0.06,-0.05
2020-08-12 20:6:03.6330,-0.26,-0.39,0.02
2020-08-12 20:6:03.7320,-0.45,-0.3,0.18
2020-08-12 20:6:03.8310,-1.44,0.25,0.08
2020-08-12 20:6:03.9300,-0.56,-0.14,-0.03
2020-08-12 20:6:04.0300,0.07,-0.34,0.03
2020-08-12 20:6:04.1290,0.27,-0.24,0.0
2020-08-12 20:6:04.2280,0.94,-0.11,0.17
2020-08-12 20:6:04.3270,0.85,0.06,0.08
2020-08-12 20:6:04.4270,0.23,-0.83,0.12
2020-08-12 20:6:04.5260,0.37,-0.25,0.28
2020-08-12 20:6:04.6250,-0.01,0.03,0.04
2020-08-12 20:6:04.7240,-0.07,0.04,0.01
2020-08-12 20:6:04.8240,0.04,0.02,-0.05
2020-08-12 20:6:04.9230,0.01,-0.0,-0.0
2020-08-12 20:6:05.0220,-0.01,-0.01,-0.02
2020-08-12 20:6:05.1220,-0.01,-0.01,0.01
2020-08-12 20:6:05.2210,-0.01,-0.0,0.03
2020-08-12 20:6:05.3200,-0.0,0.02,-0.0
2020-08-12 20:6:05.4190,-0.03,0.01,-0.02
2020-08-12 20:6:05.5180,-0.09,-0.02,0.01
2020-08-12 20:6:05.6180,-0.33,-0.46,0.04
2020-08-12 20:6:05.7170,-0.74,-0.28,0.21
2020-08-12 20:6:05.8160,-1.34,0.46,0.14
2020-08-12 20:6:05.9150,-0.63,-0.24,-0.03
2020-08-12 20:6:06.0150,0.2,-0.46,-0.01
2020-08-12 20:6:06.1140,0.47,-0.27,-0.03
2020-08-12 20:6:06.2130,0.99,-0.06,0.17
2020-08-12 20:6:06.3120,0.55,-0.22,0.03
2020-08-12 20:6:06.4120,1.0,-0.01,-0.11
2020-08-12 20:6:06.5110,-0.17,-0.01,-0.14
2020-08-12 20:6:06.6100,0.0,0.0,-0.01
2020-08-12 20:6:06.7090,-0.01,-0.0,-0.01
2020-08-12 20:6:06.8090,-0.02,-0.01,-0.03
2020-08-12 20:6:06.9080,-0.02,-0.0,0.02
2020-08-12 20:6:07.0070,-0.01,-0.01,-0.05
2020-08-12 20:6:07.1060,-0.03,0.01,-0.0
2020-08-12 20:6:07.2060,-0.04,0.03,-0.03
2020-08-12 20:6:07.3050,-0.08,-0.06,0.02
2020-08-12 20:6:07.4040,-0.32,-0.28,0.05
2020-08-12 20:6:07.5030,-0.8,-0.38,0.16
2020-08-12 20:6:07.6030,-1.26,0.17,-0.0
2020-08-12 20:6:07.7020,-0.68,-0.05,-0.03
2020-08-12 20:6:07.8010,0.09,-0.47,-0.07
2020-08-12 20:6:07.9010,0.62,-0.31,0.12
2020-08-12 20:6:08.0000,0.99,-0.02,0.15
2020-08-12 20:6:08.0990,-1.81,-0.06,-0.47
2020-08-12 20:6:08.1980,0.27,0.04,0.25
2020-08-12 20:6:08.2970,-0.19,-0.01,-0.02
2020-08-12 20:6:08.3970,-0.11,0.04,0.01
2020-08-12 20:6:08.4960,-0.05,0.01,-0.01
2020-08-12 20:6:08.5950,-0.06,0.03,0.01
2020-08-12 20:6:08.6950,-0.08,0.03,0.07
2020-08-12 20:6:08.7940,-0.04,0.02,0.02
2020-08-12 20:6:08.8930,-0.06,-0.01,-0.0
2020-08-12 20:6:08.9920,-0.07,0.0,0.02
2020-08-12 20:6:09.0920,-0.07,0.01,0.02
2020-08-12 20:6:09.1910,-0.15,-0.3,0.02
2020-08-12 20:6:09.2900,-0.69,-0.19,0.01
2020-08-12 20:6:09.3890,-0.61,-0.14,0.1
2020-08-12 20:6:09.4880,-0.75,-0.01,0.0
2020-08-12 20:6:09.5880,-0.03,-0.31,-0.05
2020-08-12 20:6:09.6870,0.24,-0.32,-0.04
2020-08-12 20:6:09.7860,0.64,-0.12,0.13
2020-08-12 20:6:09.8860,0.85,0.07,0.19
2020-08-12 20:6:09.9850,-1.91,0.03,0.12
2020-08-12 20:6:10.0840,0.02,-0.03,0.43
2020-08-12 20:6:10.1830,-0.16,0.03,-0.02
2020-08-12 20:6:10.2830,-0.12,0.02,0.01
2020-08-12 20:6:10.3820,-0.05,0.03,0.03
2020-08-12 20:6:10.4810,-0.03,0.02,0.02
2020-08-12 20:6:10.5800,-0.13,0.04,0.06
2020-08-12 20:6:10.6800,-0.02,-0.01,-0.02
2020-08-12 20:6:10.7790,-0.03,0.02,0.01
2020-08-12 20:6:10.8780,-0.06,-0.01,-0.02
2020-08-12 20:6:10.9770,-0.04,-0.02,-0.03
2020-08-12 20:6:11.0770,-0.18,-0.07,-0.0
2020-08-12 20:6:11.1760,-0.52,-0.43,-0.07
2020-08-12 20:6:11.2750,-0.27,-0.14,0.11
2020-08-12 20:6:11.3750,-0.77,0.12,-0.01
2020-08-12 20:6:11.4740,-0.19,-0.22,-0.09
2020-08-12 20:6:11.5730,0.0,-0.31,-0.01
2020-08-12 20:6:11.6720,0.4,-0.17,0.07
2020-08-12 20:6:11.7710,0.75,0.02,0.14
2020-08-12 20:6:11.8710,1.0,0.09,0.29
2020-08-12 20:6:11.9700,0.65,-0.13,-0.67
2020-08-12 20:6:12.0690,0.31,0.04,0.06
2020-08-12 20:6:12.1680,0.16,-0.01,0.07
2020-08-12 20:6:12.2680,0.02,0.01,-0.03
2020-08-12 20:6:12.3670,-0.2,0.11,0.14
2020-08-12 20:6:12.4660,-0.05,-0.03,-0.02
2020-08-12 20:6:12.5650,-0.13,0.04,0.03
2020-08-12 20:6:12.6650,-0.05,-0.0,-0.01
2020-08-12 20:6:12.7640,-0.05,-0.0,0.01
2020-08-12 20:6:12.8640,-0.04,0.0,-0.0
2020-08-12 20:6:12.9620,-0.11,-0.02,0.03
2020-08-12 20:6:13.0620,-0.41,-0.45,-0.06
2020-08-12 20:6:13.1610,-0.35,-0.18,0.3
2020-08-12 20:6:13.2610,-1.23,0.39,-0.05
2020-08-12 20:6:13.3590,-0.17,-0.45,-0.18
2020-08-12 20:6:13.4590,0.21,-0.31,-0.01
2020-08-12 20:6:13.5580,0.59,-0.15,0.1
2020-08-12 20:6:13.6570,0.93,0.1,0.13
2020-08-12 20:6:13.7560,-2.04,-0.12,0.07
2020-08-12 20:6:13.8560,0.02,-0.1,0.2
2020-08-12 20:6:13.9550,-0.15,0.05,-0.04
2020-08-12 20:6:14.0540,-0.03,-0.03,0.01
2020-08-12 20:6:14.1530,0.01,-0.0,0.01
2020-08-12 20:6:14.2530,-0.01,-0.01,-0.0
2020-08-12 20:6:14.3520,0.02,-0.03,-0.05
2020-08-12 20:6:14.4510,-0.02,0.01,0.01
2020-08-12 20:6:14.5500,0.01,-0.01,-0.03
2020-08-12 20:6:14.6500,0.01,0.0,-0.0
2020-08-12 20:6:14.7490,-0.09,-0.06,-0.03
2020-08-12 20:6:14.8480,-0.43,-0.33,-0.06
2020-08-12 20:6:14.9490,-0.04,-0.26,0.25
2020-08-12 20:6:15.0470,-0.98,0.17,0.01
2020-08-12 20:6:15.1460,-0.39,-0.21,-0.09
2020-08-12 20:6:15.2450,0.13,-0.4,0.03
