time,ax,ay,az
2020-08-12 19:13:11.3410,-0.01,0.01,-0.03
2020-08-12 19:13:11.4400,0.02,0.01,0.02
2020-08-12 19:13:11.5410,-0.02,-0.01,0.08
2020-08-12 19:13:11.6380,-0.03,0.01,-0.02
2020-08-12 19:13:11.7380,0.08,-0.0,0.02
2020-08-12 19:13:11.8370,0.01,0.02,-0.02
2020-08-12 19:13:11.9360,-0.01,-0.02,0.01
2020-08-12 19:13:12.0370,0.01,0.02,-0.02
2020-08-12 19:13:12.1350,-0.01,-0.01,0.04
2020-08-12 19:13:12.2340,0.02,0.02,-0.01
2020-08-12 19:13:12.3330,-0.06,0.02,0.03
2020-08-12 19:13:12.4330,-0.02,0.02,-0.01
2020-08-12 19:13:12.5320,0.04,0.0,-0.03
2020-08-12 19:13:12.6330,0.02,0.01,0.02
2020-08-12 19:13:12.7300,-0.02,0.01,0.01
2020-08-12 19:13:12.8300,-0.03,-0.0,0.0
2020-08-12 19:13:12.9290,-0.07,-0.0,-0.03
2020-08-12 19:13:13.0280,0.01,0.02,-0.03
2020-08-12 19:13:13.1270,0.03,0.02,0.02
2020-08-12 19:13:13.2270,-0.1,-0.01,0.03
2020-08-12 19:13:13.3260,0.02,-0.01,-0.0
2020-08-12 19:13:13.4250,0.03,-0.0,-0.03
2020-08-12 19:13:13.5250,-0.02,-0.02,-0.06
2020-08-12 19:13:13.6230,0.03,0.04,-0.05
2020-08-12 19:13:13.7230,-0.07,-0.03,0.04
2020-08-12 19:13:13.8220,-0.02,0.06,0.08
2020-08-12 19:13:13.9220,-0.03,0.01,0.05
2020-08-12 19:13:14.0210,-0.05,0.0,-0.02
2020-08-12 19:13:14.1200,-0.25,0.0,0.15
2020-08-12 19:13:14.2210,-0.35,-0.34,0.01
2020-08-12 19:13:14.3180,-0.2,-0.28,0.19
2020-08-12 19:13:14.4180,-0.83,-0.03,0.06
2020-08-12 19:13:14.5170,-0.13,-0.06,-0.13
2020-08-12 19:13:14.6160,0.06,-0.3,-0.07
2020-08-12 19:13:14.7150,1.23,-0.1,0.02
2020-08-12 19:13:14.8150,-0.83,-0.49,-0.35
2020-08-12 19:13:14.9140,0.33,0.28,0.0
2020-08-12 19:13:15.0130,-0.25,0.19,0.11
2020-08-12 19:13:15.1120,-0.05,-0.04,-0.04
2020-08-12 19:13:15.2120,0.06,-0.04,-0.01
2020-08-12 19:13:15.3110,-0.02,-0.02,0.04
2020-08-12 19:13:15.4110,-0.08,0.03,0.06
2020-08-12 19:13:15.5090,-0.11,0.07,0.03
2020-08-12 19:13:15.6090,-0.13,-0.19,0.09
2020-08-12 19:13:15.7080,-0.24,-0.31,0.02
2020-08-12 19:13:15.8080,-0.27,-0.27,0.36
2020-08-12 19:13:15.9070,-0.6,-0.04,0.05
2020-08-12 19:13:16.0060,-0.4,-0.06,0.13
2020-08-12 19:13:16.1050,0.22,-0.23,0.09
2020-08-12 19:13:16.2050,0.4,-0.12,0.12
2020-08-12 19:13:16.3040,0.7,-0.05,-0.04
2020-08-12 19:13:16.4030,0.5,0.06,-0.18
2020-08-12 19:13:16.5020,0.25,-0.1,0.18
2020-08-12 19:13:16.6010,0.44,0.06,-0.15
2020-08-12 19:13:16.7010,-0.24,0.13,0.16
2020-08-12 19:13:16.8000,-0.05,-0.01,-0.01
2020-08-12 19:13:16.8990,-0.01,0.02,-0.0
2020-08-12 19:13:16.9990,0.01,-0.01,0.04
2020-08-12 19:13:17.0980,-0.06,0.01,0.0
2020-08-12 19:13:17.1970,-0.09,-0.09,0.14
2020-08-12 19:13:17.2960,-0.44,-0.4,0.05
2020-08-12 19:13:17.3960,-0.25,-0.37,0.15
2020-08-12 19:13:17.4950,-0.48,0.17,0.37
2020-08-12 19:13:17.5940,-0.79,0.11,0.16
2020-08-12 19:13:17.6930,0.1,-0.25,-0.33
2020-08-12 19:13:17.7930,0.69,-0.29,0.21
2020-08-12 19:13:17.8920,1.63,0.48,-0.06
2020-08-12 19:13:17.9930,0.23,-0.19,0.51
