time,ax,ay,az
2020-08-12 20:24:43.3650,0.01,-0.01,0.0
2020-08-12 20:24:43.4640,0.0,-0.0,-0.02
2020-08-12 20:24:43.5640,-0.01,0.01,0.0
2020-08-12 20:24:43.6630,0.02,-0.01,-0.0
2020-08-12 20:24:43.7620,-0.01,0.0,-0.0
2020-08-12 20:24:43.8610,0.01,0.0,0.01
2020-08-12 20:24:43.9610,-0.01,0.0,-0.0
2020-08-12 20:24:44.0600,0.0,-0.01,-0.0
2020-08-12 20:24:44.1600,0.0,-0.01,0.0
2020-08-12 20:24:44.2590,-0.01,0.0,-0.0
2020-08-12 20:24:44.3580,0.01,-0.01,0.0
2020-08-12 20:24:44.4570,-0.01,-0.01,-0.0
2020-08-12 20:24:44.5560,-0.01,0.01,0.01
2020-08-12 20:24:44.6560,-0.0,-0.01,-0.0
2020-08-12 20:24:44.7550,-0.01,-0.01,-0.01
2020-08-12 20:24:44.8540,-0.02,-0.0,-0.01
2020-08-12 20:24:44.9540,-0.01,0.0,0.01
2020-08-12 20:24:45.0530,-0.03,0.02,0.01
2020-08-12 20:24:45.1520,0.01,-0.01,0.01
2020-08-12 20:24:45.2520,-0.03,0.01,0.01
2020-08-12 20:24:45.3510,0.03,-0.01,0.02
2020-08-12 20:24:45.4500,-0.0,-0.03,0.01
2020-08-12 20:24:45.5490,0.04,-0.04,0.01
2020-08-12 20:24:45.6490,0.05,-0.05,-0.0
2020-08-12 20:24:45.7480,0.03,0.02,-0.01
2020-08-12 20:24:45.8470,-0.02,-0.0,-0.02
2020-08-12 20:24:45.9460,-0.0,-0.0,-0.03
2020-08-12 20:24:46.0450,-0.0,0.02,-0.02
2020-08-12 20:24:46.1450,-0.02,-0.01,0.01
2020-08-12 20:24:46.2440,-0.13,0.03,-0.05
2020-08-12 20:24:46.3430,0.06,-0.05,-0.01
2020-08-12 20:24:46.4430,-0.02,0.01,0.08
2020-08-12 20:24:46.5420,0.0,0.01,0.02
2020-08-12 20:24:46.6410,0.03,-0.01,0.02
2020-08-12 20:24:46.7400,0.04,-0.05,-0.01
2020-08-12 20:24:46.8400,-0.01,-0.03,0.03
2020-08-12 20:24:46.9390,0.02,-0.04,0.07
2020-08-12 20:24:47.0380,0.08,-0.28,0.04
2020-08-12 20:24:47.1370,0.33,-0.36,0.13
2020-08-12 20:24:47.2370,-0.06,0.2,-0.35
2020-08-12 20:24:47.3360,0.28,0.04,-0.34
2020-08-12 20:24:47.4350,0.14,-0.01,0.2
2020-08-12 20:24:47.5350,0.05,0.03,0.52
2020-08-12 20:24:47.6340,-0.03,-0.01,0.4
2020-08-12 20:24:47.7330,-0.06,-0.04,0.35
2020-08-12 20:24:47.8320,-0.19,-0.07,0.17
2020-08-12 20:24:47.9320,-0.27,-0.08,-0.08
2020-08-12 20:24:48.0310,-0.37,-0.05,-0.29
2020-08-12 20:24:48.1300,-0.27,-0.04,-0.38
2020-08-12 20:24:48.2290,-0.07,0.03,-0.46
2020-08-12 20:24:48.3290,-0.26,0.04,-0.01
2020-08-12 20:24:48.4280,-0.12,0.01,0.11
2020-08-12 20:24:48.5280,0.02,0.01,0.02
2020-08-12 20:24:48.6260,-0.01,0.0,-0.0
2020-08-12 20:24:48.7260,0.06,0.01,0.03
2020-08-12 20:24:48.8250,0.04,-0.0,-0.03
2020-08-12 20:24:48.9240,0.03,-0.09,0.05
2020-08-12 20:24:49.0230,0.15,-0.33,-0.01
2020-08-12 20:24:49.1230,0.15,-0.21,-0.18
2020-08-12 20:24:49.2220,0.75,0.28,-0.31
2020-08-12 20:24:49.3210,-0.09,0.0,0.17
2020-08-12 20:24:49.4210,-0.01,0.02,0.26
2020-08-12 20:24:49.5200,-0.08,0.04,0.26
2020-08-12 20:24:49.6190,-0.11,0.02,0.3
2020-08-12 20:24:49.7180,-0.3,-0.01,0.23
2020-08-12 20:24:49.8180,-0.24,-0.05,0.07
2020-08-12 20:24:49.9170,-0.24,-0.05,-0.25
2020-08-12 20:24:50.0160,-0.37,-0.04,-0.3
2020-08-12 20:24:50.1160,-0.47,-0.77,-0.05
2020-08-12 20:24:50.2150,-0.26,0.04,0.24
2020-08-12 20:24:50.3140,-0.08,0.02,0.14
2020-08-12 20:24:50.4130,0.07,-0.0,0.02
2020-08-12 20:24:50.5130,-0.03,0.0,0.01
2020-08-12 20:24:50.6120,0.09,-0.03,0.01
2020-08-12 20:24:50.7110,0.05,-0.04,-0.0
2020-08-12 20:24:50.8100,0.05,-0.13,0.02
2020-08-12 20:24:50.9100,0.28,-0.48,-0.1
2020-08-12 20:24:51.0090,-0.3,0.02,-0.08
2020-08-12 20:24:51.1080,0.75,-0.0,-0.31
2020-08-12 20:24:51.2070,0.16,-0.09,0.23
2020-08-12 20:24:51.3070,0.05,0.03,0.49
2020-08-12 20:24:51.4060,-0.09,-0.06,0.41
2020-08-12 20:24:51.5050,-0.26,-0.1,0.35
2020-08-12 20:24:51.6050,-0.33,-0.08,0.05
2020-08-12 20:24:51.7040,-0.32,-0.05,-0.17
2020-08-12 20:24:51.8030,-0.47,-0.06,-0.27
2020-08-12 20:24:51.9020,0.34,-0.78,0.04
2020-08-12 20:24:52.0020,0.09,0.0,0.31
2020-08-12 20:24:52.1010,0.01,0.0,0.06
2020-08-12 20:24:52.2000,0.02,0.01,0.01
2020-08-12 20:24:52.2990,-0.08,-0.04,0.04
2020-08-12 20:24:52.3990,-0.08,-0.02,0.01
2020-08-12 20:24:52.4980,0.06,-0.02,0.03
2020-08-12 20:24:52.5970,-0.0,-0.08,0.02
2020-08-12 20:24:52.6970,0.17,-0.44,-0.09
2020-08-12 20:24:52.7960,0.26,-0.17,-0.23
2020-08-12 20:24:52.8950,0.79,0.29,-0.43
2020-08-12 20:24:52.9940,0.37,-0.16,0.03
2020-08-12 20:24:53.0940,-0.03,-0.14,0.39
2020-08-12 20:24:53.1930,-0.16,-0.1,0.35
2020-08-12 20:24:53.2920,-0.33,-0.04,0.32
2020-08-12 20:24:53.3920,-0.5,-0.02,0.21
2020-08-12 20:24:53.4900,-0.43,-0.04,-0.15
2020-08-12 20:24:53.5900,-0.21,-0.06,-0.37
2020-08-12 20:24:53.6890,-1.28,-0.93,0.02
2020-08-12 20:24:53.7880,-0.23,0.05,0.3
2020-08-12 20:24:53.8880,-0.07,-0.0,0.04
2020-08-12 20:24:53.9870,-0.03,0.03,0.0
2020-08-12 20:24:54.0860,-0.02,-0.01,0.02
2020-08-12 20:24:54.1860,0.05,-0.01,0.03
2020-08-12 20:24:54.2850,0.05,-0.01,0.02
2020-08-12 20:24:54.3840,0.08,-0.08,0.03
2020-08-12 20:24:54.4830,0.3,-0.67,-0.07
2020-08-12 20:24:54.5830,-0.2,0.06,0.06
2020-08-12 20:24:54.6820,0.92,0.08,-0.21
2020-08-12 20:24:54.7810,-0.2,-0.1,0.46
2020-08-12 20:24:54.8800,-0.1,-0.07,0.42
2020-08-12 20:24:54.9800,-0.18,-0.06,0.39
2020-08-12 20:24:55.0790,-0.33,-0.06,0.26
2020-08-12 20:24:55.1780,-0.38,-0.09,0.07
2020-08-12 20:24:55.2770,-0.42,-0.13,-0.2
2020-08-12 20:24:55.3770,-0.34,-0.02,-0.55
2020-08-12 20:24:55.4760,-0.12,0.4,-0.36
2020-08-12 20:24:55.5750,-0.07,0.02,-0.04
2020-08-12 20:24:55.6740,-0.32,-0.02,0.17
2020-08-12 20:24:55.7740,-0.06,0.01,0.07
2020-08-12 20:24:55.8730,-0.03,-0.01,0.01
2020-08-12 20:24:55.9720,0.07,0.01,0.02
2020-08-12 20:24:56.0720,0.09,-0.04,0.09
2020-08-12 20:24:56.1710,0.11,-0.2,0.03
2020-08-12 20:24:56.2700,0.55,-0.29,-0.29
2020-08-12 20:24:56.3690,0.05,0.21,-0.04
2020-08-12 20:24:56.4690,0.62,-0.11,-0.05
2020-08-12 20:24:56.5680,0.08,-0.05,0.54
2020-08-12 20:24:56.6670,-0.07,0.04,0.58
2020-08-12 20:24:56.7670,-0.33,-0.04,0.36
2020-08-12 20:24:56.8660,-0.54,-0.17,0.15
2020-08-12 20:24:56.9650,-0.32,-0.04,-0.01
2020-08-12 20:24:57.0640,-0.42,-0.09,-0.36
2020-08-12 20:24:57.1630,-0.4,-0.0,-0.38
2020-08-12 20:24:57.2630,-0.28,0.32,-0.07
2020-08-12 20:24:57.3620,-0.16,-0.04,-0.06
2020-08-12 20:24:57.4610,-0.07,-0.01,0.08
2020-08-12 20:24:57.5610,0.0,-0.0,0.0
2020-08-12 20:24:57.6600,0.0,0.0,0.01
2020-08-12 20:24:57.7590,0.01,-0.01,0.04
2020-08-12 20:24:57.8580,0.06,-0.05,0.02
2020-08-12 20:24:57.9580,0.11,-0.1,0.06
2020-08-12 20:24:58.0570,0.29,-0.39,-0.1
2020-08-12 20:24:58.1560,-0.21,0.03,-0.06
2020-08-12 20:24:58.2550,0.73,-0.18,-0.37
2020-08-12 20:24:58.3550,0.11,-0.12,0.24
2020-08-12 20:24:58.4540,0.04,-0.07,0.39
2020-08-12 20:24:58.5530,-0.12,0.01,0.43
2020-08-12 20:24:58.6530,-0.3,-0.01,0.4
2020-08-12 20:24:58.7520,-0.35,-0.09,0.17
2020-08-12 20:24:58.8510,-0.25,-0.08,0.0
2020-08-12 20:24:58.9500,-0.28,-0.04,-0.29
2020-08-12 20:24:59.0500,-0.25,-0.02,-0.35
2020-08-12 20:24:59.1490,-0.12,0.24,-0.05
2020-08-12 20:24:59.2480,-0.17,-0.01,-0.06
2020-08-12 20:24:59.3470,-0.05,-0.02,0.08
2020-08-12 20:24:59.4460,0.04,0.02,0.01
2020-08-12 20:24:59.5460,0.01,-0.01,0.0
2020-08-12 20:24:59.6450,0.03,-0.01,-0.02
2020-08-12 20:24:59.7440,0.06,-0.02,0.01
2020-08-12 20:24:59.8440,0.08,-0.08,0.02
2020-08-12 20:24:59.9430,0.07,-0.22,0.05
2020-08-12 20:25:00.0420,0.19,-0.14,-0.22
2020-08-12 20:25:00.1410,0.06,0.19,0.11
2020-08-12 20:25:00.2410,0.53,-0.04,-0.18
2020-08-12 20:25:00.3400,0.3,-0.02,0.13
2020-08-12 20:25:00.4390,-0.01,-0.0,0.35
2020-08-12 20:25:00.5390,-0.08,-0.05,0.42
2020-08-12 20:25:00.6380,-0.25,-0.09,0.25
2020-08-12 20:25:00.7370,-0.31,-0.08,0.01
2020-08-12 20:25:00.8370,-0.45,-0.04,-0.11
2020-08-12 20:25:00.9360,-0.27,-0.02,-0.32
2020-08-12 20:25:01.0350,-0.39,-1.18,-0.19
2020-08-12 20:25:01.1340,-0.4,0.13,0.33
2020-08-12 20:25:01.2330,-0.22,0.01,0.09
2020-08-12 20:25:01.3330,-0.0,0.0,0.05
2020-08-12 20:25:01.4320,-0.0,0.0,0.02
2020-08-12 20:25:01.5310,0.03,0.0,0.01
2020-08-12 20:25:01.6310,0.01,-0.01,0.0
2020-08-12 20:25:01.7300,0.05,-0.1,0.11
