time,ax,ay,az
2020-08-10 16:3:48.0220,-0.17,-0.09,-0.18
2020-08-10 16:3:48.1120,-0.02,0.07,0.1
2020-08-10 16:3:48.1880,-0.06,0.01,-0.0
2020-08-10 16:3:48.2920,-0.01,0.06,0.02
2020-08-10 16:3:48.3820,-0.03,0.0,0.0
2020-08-10 16:3:48.4650,-0.03,0.03,0.02
2020-08-10 16:3:48.5650,-0.0,0.03,0.0
2020-08-10 16:3:48.6640,-0.0,-0.05,0.01
2020-08-10 16:3:48.7630,0.11,-0.25,0.01
2020-08-10 16:3:48.8200,0.35,-0.34,0.04
2020-08-10 16:3:48.9140,0.48,-0.38,0.09
2020-08-10 16:3:49.0120,0.87,0.02,0.07
2020-08-10 16:3:49.0870,0.63,0.23,-0.11
2020-08-10 16:3:49.1920,0.32,-0.02,-0.12
2020-08-10 16:3:49.2820,-0.03,-0.34,0.02
2020-08-10 16:3:49.3730,-0.56,-0.47,0.15
2020-08-10 16:3:49.4560,-1.04,-0.24,0.04
2020-08-10 16:3:49.5560,-0.91,-0.17,0.07
2020-08-10 16:3:49.6640,-0.39,-0.53,-0.1
2020-08-10 16:3:49.7530,-0.23,0.01,0.23
2020-08-10 16:3:49.8110,-0.09,0.02,0.01
2020-08-10 16:3:49.9070,0.0,-0.01,0.04
2020-08-10 16:3:50.0020,-0.08,0.03,0.04
2020-08-10 16:3:50.0910,-0.06,0.05,0.05
2020-08-10 16:3:50.1820,-0.17,-0.06,0.01
2020-08-10 16:3:50.2790,-0.15,-0.01,0.02
2020-08-10 16:3:50.3640,-0.06,-0.03,0.01
2020-08-10 16:3:50.4520,-0.04,-0.21,-0.01
2020-08-10 16:3:50.5580,0.13,-0.23,0.08
2020-08-10 16:3:50.6460,0.33,-0.21,0.24
2020-08-10 16:3:50.7440,0.17,-0.05,0.15
2020-08-10 16:3:50.8550,0.61,0.36,-0.1
2020-08-10 16:3:50.9010,0.43,0.19,-0.12
2020-08-10 16:3:51.0080,0.16,-0.16,-0.03
2020-08-10 16:3:51.0820,-0.28,-0.3,0.11
2020-08-10 16:3:51.1880,-0.68,-0.46,0.12
2020-08-10 16:3:51.2710,-1.1,-0.14,0.1
2020-08-10 16:3:51.3680,-0.77,-0.04,0.13
2020-08-10 16:3:51.4500,-0.33,-0.43,0.09
2020-08-10 16:3:51.5400,-0.24,0.04,0.25
2020-08-10 16:3:51.6390,-0.15,-0.05,-0.05
2020-08-10 16:3:51.7380,-0.15,0.01,0.03
2020-08-10 16:3:51.8390,-0.05,0.02,0.04
2020-08-10 16:3:51.8960,-0.04,0.04,0.04
2020-08-10 16:3:51.9930,-0.05,0.01,-0.01
2020-08-10 16:3:52.0790,-0.02,0.01,0.02
2020-08-10 16:3:52.1740,-0.06,-0.02,-0.03
2020-08-10 16:3:52.2600,-0.0,-0.06,0.01
2020-08-10 16:3:52.3580,0.18,-0.23,-0.01
2020-08-10 16:3:52.4420,0.27,-0.15,0.09
2020-08-10 16:3:52.5380,0.32,-0.17,0.16
2020-08-10 16:3:52.6360,0.59,0.02,0.05
2020-08-10 16:3:52.7370,0.59,0.34,0.02
2020-08-10 16:3:52.8320,0.37,0.0,-0.11
2020-08-10 16:3:52.8860,-0.02,-0.27,0.02
2020-08-10 16:3:52.9760,-0.48,-0.4,0.14
2020-08-10 16:3:53.0700,-0.78,-0.16,0.04
2020-08-10 16:3:53.1560,-1.01,-0.07,-0.03
2020-08-10 16:3:53.2580,0.97,-0.12,-0.05
2020-08-10 16:3:53.3460,-0.01,-0.05,0.1
2020-08-10 16:3:53.4380,-0.19,0.01,-0.12
2020-08-10 16:3:53.5360,-0.17,0.01,0.07
2020-08-10 16:3:53.6260,-0.05,0.01,0.02
2020-08-10 16:3:53.7240,-0.08,0.02,0.04
2020-08-10 16:3:53.8230,-0.01,0.03,0.01
2020-08-10 16:3:53.8760,-0.06,0.01,0.01
2020-08-10 16:3:53.9660,-0.04,-0.0,-0.02
2020-08-10 16:3:54.0600,0.03,0.0,0.05
2020-08-10 16:3:54.1530,0.07,-0.19,-0.01
2020-08-10 16:3:54.2390,0.25,-0.29,0.01
2020-08-10 16:3:54.3390,0.45,-0.37,0.12
2020-08-10 16:3:54.4280,0.13,0.07,-0.04
2020-08-10 16:3:54.5190,0.74,0.36,-0.09
2020-08-10 16:3:54.6200,0.37,0.11,-0.01
2020-08-10 16:3:54.7190,0.05,-0.16,-0.02
2020-08-10 16:3:54.8160,-0.12,-0.2,-0.01
2020-08-10 16:3:54.8790,-0.43,-0.28,0.08
2020-08-10 16:3:54.9690,-0.95,-0.16,0.05
2020-08-10 16:3:55.0510,-1.03,-0.08,0.04
2020-08-10 16:3:55.1360,-0.27,-0.42,-0.01
2020-08-10 16:3:55.2290,-0.31,0.19,0.19
2020-08-10 16:3:55.3180,-0.08,-0.05,-0.09
2020-08-10 16:3:55.4140,-0.07,-0.01,0.08
2020-08-10 16:3:55.5100,-0.05,-0.02,0.01
2020-08-10 16:3:55.6090,-0.04,0.09,0.04
2020-08-10 16:3:55.7080,-0.1,-0.04,-0.05
2020-08-10 16:3:55.8080,0.02,0.08,0.04
2020-08-10 16:3:55.8690,0.07,-0.01,-0.08
2020-08-10 16:3:55.9590,0.08,-0.14,0.04
2020-08-10 16:3:56.0410,0.32,-0.33,-0.02
2020-08-10 16:3:56.1280,0.42,-0.44,0.15
2020-08-10 16:3:56.2200,0.1,-0.0,-0.03
2020-08-10 16:3:56.3070,0.72,0.4,-0.16
2020-08-10 16:3:56.4030,0.48,0.17,-0.07
2020-08-10 16:3:56.5000,0.08,-0.25,0.05
2020-08-10 16:3:56.5990,-0.38,-0.4,0.16
2020-08-10 16:3:56.7080,-0.79,-0.34,0.09
2020-08-10 16:3:56.7980,-0.96,-0.07,-0.09
2020-08-10 16:3:56.8910,0.3,0.03,0.16
2020-08-10 16:3:56.9530,-0.42,-0.26,-0.45
2020-08-10 16:3:57.0510,-0.23,0.11,0.16
2020-08-10 16:3:57.1360,-0.05,0.0,0.04
2020-08-10 16:3:57.2290,-0.01,0.0,0.02
2020-08-10 16:3:57.3100,-0.07,0.01,0.02
2020-08-10 16:3:57.4030,-0.03,0.03,0.04
2020-08-10 16:3:57.4960,-0.08,0.01,-0.04
2020-08-10 16:3:57.5940,-0.04,-0.01,0.01
2020-08-10 16:3:57.6840,0.04,-0.09,0.02
2020-08-10 16:3:57.7840,0.2,-0.27,-0.0
2020-08-10 16:3:57.8810,0.31,-0.22,0.1
2020-08-10 16:3:57.9390,0.3,-0.15,0.04
2020-08-10 16:3:58.0410,0.85,0.19,-0.1
2020-08-10 16:3:58.1260,0.62,0.24,-0.06
2020-08-10 16:3:58.2190,0.16,-0.14,-0.08
2020-08-10 16:3:58.3230,-0.19,-0.34,0.06
2020-08-10 16:3:58.4040,-0.54,-0.42,0.09
2020-08-10 16:3:58.4940,-1.12,-0.2,-0.03
2020-08-10 16:3:58.5850,-0.88,-0.09,0.13
2020-08-10 16:3:58.6760,-0.12,-0.6,-0.13
2020-08-10 16:3:58.7830,-0.23,0.0,0.22
2020-08-10 16:3:58.8720,-0.13,-0.04,0.04
2020-08-10 16:3:58.9710,-0.1,0.01,0.01
2020-08-10 16:3:59.0760,-0.04,0.05,0.03
2020-08-10 16:3:59.1250,-0.07,-0.01,-0.03
2020-08-10 16:3:59.2290,-0.02,0.01,0.02
2020-08-10 16:3:59.3100,-0.01,0.02,-0.02
2020-08-10 16:3:59.3950,0.01,0.0,-0.03
2020-08-10 16:3:59.4870,0.03,-0.12,0.01
2020-08-10 16:3:59.5770,0.22,-0.3,-0.01
2020-08-10 16:3:59.6750,0.24,-0.23,0.07
2020-08-10 16:3:59.7650,0.19,0.01,0.01
2020-08-10 16:3:59.8620,0.72,0.3,-0.18
2020-08-10 16:3:59.9620,0.54,0.2,-0.14
2020-08-10 16:4:00.0640,0.18,-0.21,-0.04
2020-08-10 16:4:00.1600,-0.25,-0.32,0.15
2020-08-10 16:4:00.2200,-0.52,-0.35,0.08
2020-08-10 16:4:00.3090,-0.96,-0.14,-0.0
2020-08-10 16:4:00.4010,-0.96,-0.08,0.09
2020-08-10 16:4:00.4930,-0.11,-0.6,-0.0
2020-08-10 16:4:00.5850,-0.41,-0.04,0.09
2020-08-10 16:4:00.6850,-0.16,0.01,0.03
2020-08-10 16:4:00.7710,-0.05,0.02,-0.0
2020-08-10 16:4:00.8650,-0.04,0.04,0.05
2020-08-10 16:4:00.9540,-0.03,0.04,0.0
2020-08-10 16:4:01.0520,0.02,0.0,0.01
2020-08-10 16:4:01.1510,-0.0,0.02,0.03
2020-08-10 16:4:01.2500,-0.02,-0.05,-0.02
2020-08-10 16:4:01.3100,0.05,-0.27,-0.0
2020-08-10 16:4:01.3990,0.24,-0.33,0.07
2020-08-10 16:4:01.4830,0.45,-0.33,0.13
2020-08-10 16:4:01.5820,0.45,-0.01,0.04
2020-08-10 16:4:01.6680,0.65,0.34,-0.06
2020-08-10 16:4:01.7600,0.48,0.1,-0.12
2020-08-10 16:4:01.8560,0.13,-0.27,-0.0
2020-08-10 16:4:01.9540,-0.33,-0.45,0.11
2020-08-10 16:4:02.0450,-0.72,-0.25,0.17
2020-08-10 16:4:02.1420,-1.08,-0.06,-0.01
2020-08-10 16:4:02.2420,1.2,-0.12,-0.15
2020-08-10 16:4:02.2950,-0.14,-0.03,-0.11
2020-08-10 16:4:02.3900,-0.06,0.05,-0.08
2020-08-10 16:4:02.4860,-0.08,0.06,0.09
2020-08-10 16:4:02.5750,-0.03,0.01,-0.0
2020-08-10 16:4:02.6660,-0.07,0.02,0.0
2020-08-10 16:4:02.7560,-0.01,0.03,0.0
2020-08-10 16:4:02.8460,-0.03,0.04,-0.04
2020-08-10 16:4:02.9440,0.01,0.02,-0.01
2020-08-10 16:4:03.0360,0.02,-0.01,-0.03
2020-08-10 16:4:03.1340,0.09,-0.28,-0.05
2020-08-10 16:4:03.2330,0.29,-0.4,0.07
2020-08-10 16:4:03.3310,0.61,-0.32,0.1
2020-08-10 16:4:03.3870,0.01,0.19,-0.01
2020-08-10 16:4:03.4750,0.63,0.34,-0.17
2020-08-10 16:4:03.5660,0.4,0.03,-0.09
2020-08-10 16:4:03.6550,0.04,-0.26,0.03
2020-08-10 16:4:03.7460,-0.29,-0.41,0.02
2020-08-10 16:4:03.8370,-0.6,-0.32,0.13
2020-08-10 16:4:03.9260,-0.94,-0.09,-0.0
2020-08-10 16:4:04.0250,-0.88,0.02,0.09
2020-08-10 16:4:04.1230,-0.47,-0.64,-0.11
2020-08-10 16:4:04.2220,-0.16,0.04,0.17
2020-08-10 16:4:04.3320,-0.04,0.02,0.03
2020-08-10 16:4:04.3760,-0.06,0.02,-0.03
2020-08-10 16:4:04.4660,-0.04,0.04,0.02
2020-08-10 16:4:04.5560,-0.03,0.03,-0.01
2020-08-10 16:4:04.6450,-0.01,0.03,0.02
2020-08-10 16:4:04.7350,-0.02,0.0,-0.04
2020-08-10 16:4:04.8260,-0.05,-0.02,-0.05
2020-08-10 16:4:04.9170,0.01,-0.13,-0.02
2020-08-10 16:4:05.0140,0.18,-0.25,0.01
2020-08-10 16:4:05.1130,0.26,-0.24,0.07
2020-08-10 16:4:05.2250,0.21,-0.15,0.08
2020-08-10 16:4:05.3130,0.68,0.23,-0.13
2020-08-10 16:4:05.3660,0.51,0.28,-0.1
2020-08-10 16:4:05.4560,0.16,-0.2,-0.08
2020-08-10 16:4:05.5520,-0.16,-0.37,0.02
2020-08-10 16:4:05.6510,-0.57,-0.28,0.09
2020-08-10 16:4:05.7320,-1.0,-0.16,0.05
2020-08-10 16:4:05.8300,-0.56,-0.17,-0.06
2020-08-10 16:4:05.9340,-0.27,-0.01,0.02
2020-08-10 16:4:06.0110,0.03,0.07,0.04
2020-08-10 16:4:06.1130,-0.09,-0.01,-0.0
2020-08-10 16:4:06.2070,-0.07,0.04,0.01
2020-08-10 16:4:06.3060,-0.04,0.06,0.0
2020-08-10 16:4:06.4040,-0.03,0.02,-0.03
2020-08-10 16:4:06.4610,-0.08,-0.01,-0.04
2020-08-10 16:4:06.5510,-0.2,-0.09,-0.02
2020-08-10 16:4:06.6400,-0.13,-0.06,-0.04
2020-08-10 16:4:06.7310,0.02,-0.16,-0.03
2020-08-10 16:4:06.8360,0.3,-0.31,0.01
2020-08-10 16:4:06.9270,0.34,-0.29,0.14
2020-08-10 16:4:07.0170,0.21,-0.02,-0.03
2020-08-10 16:4:07.1000,0.67,0.33,-0.11
2020-08-10 16:4:07.1970,0.48,0.14,-0.18
2020-08-10 16:4:07.2980,0.06,-0.26,0.0
2020-08-10 16:4:07.4010,-0.47,-0.32,0.08
2020-08-10 16:4:07.4940,-0.81,-0.27,0.1
2020-08-10 16:4:07.5450,-1.03,-0.11,-0.05
2020-08-10 16:4:07.6440,0.09,-0.15,-0.15
2020-08-10 16:4:07.7280,-0.05,-0.22,-0.01
2020-08-10 16:4:07.8150,-0.14,0.0,0.03
2020-08-10 16:4:07.9090,-0.06,-0.01,-0.03
2020-08-10 16:4:08.0070,-0.04,-0.03,-0.04
2020-08-10 16:4:08.0990,-0.03,0.03,0.02
2020-08-10 16:4:08.1870,-0.02,0.03,-0.02
2020-08-10 16:4:08.2870,-0.01,0.02,-0.0
2020-08-10 16:4:08.3860,-0.08,-0.04,-0.03
2020-08-10 16:4:08.4840,-0.05,-0.07,-0.04
2020-08-10 16:4:08.5830,0.06,-0.23,-0.01
2020-08-10 16:4:08.6360,0.26,-0.31,-0.03
2020-08-10 16:4:08.7250,0.36,-0.44,0.17
2020-08-10 16:4:08.8170,0.19,0.06,-0.06
2020-08-10 16:4:08.9060,0.68,0.25,-0.12
2020-08-10 16:4:08.9960,0.46,0.09,-0.15
2020-08-10 16:4:09.0880,0.1,-0.15,0.01
2020-08-10 16:4:09.1880,-0.34,-0.31,0.05
2020-08-10 16:4:09.2750,-0.53,-0.33,0.16
2020-08-10 16:4:09.3770,-1.04,-0.12,0.08
2020-08-10 16:4:09.4880,-0.23,-0.19,-0.23
2020-08-10 16:4:09.5740,-0.17,-0.15,0.02
2020-08-10 16:4:09.6740,-0.1,0.03,0.01
2020-08-10 16:4:09.7180,-0.12,-0.02,-0.01
2020-08-10 16:4:09.8220,-0.14,-0.03,-0.05
2020-08-10 16:4:09.9120,-0.07,0.0,0.01
2020-08-10 16:4:09.9940,-0.09,0.01,-0.05
2020-08-10 16:4:10.0920,-0.03,0.01,-0.02
2020-08-10 16:4:10.1840,-0.01,0.01,-0.02
2020-08-10 16:4:10.2880,-0.05,-0.06,-0.06
2020-08-10 16:4:10.3770,0.1,-0.23,0.01
2020-08-10 16:4:10.4780,0.36,-0.43,0.09
2020-08-10 16:4:10.5640,0.31,-0.18,0.07
2020-08-10 16:4:10.6730,0.84,0.2,-0.11
2020-08-10 16:4:10.7220,0.57,0.28,-0.1
2020-08-10 16:4:10.8120,0.24,-0.06,-0.09
2020-08-10 16:4:10.9030,-0.05,-0.28,-0.01
2020-08-10 16:4:10.9920,-0.4,-0.27,0.1
2020-08-10 16:4:11.0980,-0.72,-0.19,0.04
2020-08-10 16:4:11.1810,-1.11,-0.04,0.18
2020-08-10 16:4:11.2780,1.3,-0.03,-0.33
2020-08-10 16:4:11.3680,-0.52,-0.26,0.05
2020-08-10 16:4:11.4580,0.01,0.03,0.01
2020-08-10 16:4:11.5580,-0.01,0.0,0.02
2020-08-10 16:4:11.6620,-0.05,-0.01,-0.03
2020-08-10 16:4:11.7550,-0.06,0.03,-0.02
2020-08-10 16:4:11.8080,-0.01,0.05,0.0
2020-08-10 16:4:11.9030,0.04,-0.0,-0.04
2020-08-10 16:4:11.9880,-0.02,-0.03,-0.03
2020-08-10 16:4:12.0870,0.04,-0.09,-0.02
2020-08-10 16:4:12.1770,0.25,-0.34,-0.03
2020-08-10 16:4:12.2670,0.27,-0.34,0.02
2020-08-10 16:4:12.3580,0.17,0.08,-0.03
2020-08-10 16:4:12.4480,0.83,0.31,-0.2
2020-08-10 16:4:12.5480,0.4,0.3,-0.03
2020-08-10 16:4:12.6460,0.19,-0.18,-0.13
2020-08-10 16:4:12.7180,-0.24,-0.25,-0.0
2020-08-10 16:4:12.8440,-0.49,-0.29,-0.03
2020-08-10 16:4:12.8970,-0.91,-0.05,0.16
2020-08-10 16:4:12.9870,-0.96,-0.03,0.06
2020-08-10 16:4:13.0790,-0.85,-0.56,0.06
2020-08-10 16:4:13.1670,-0.29,-0.08,0.16
2020-08-10 16:4:13.2570,-0.07,0.0,-0.02
2020-08-10 16:4:13.3470,-0.02,0.05,-0.02
2020-08-10 16:4:13.4390,-0.04,0.02,-0.01
2020-08-10 16:4:13.5380,-0.05,0.01,-0.04
2020-08-10 16:4:13.6410,-0.08,0.02,-0.02
2020-08-10 16:4:13.7360,-0.05,0.02,-0.02
2020-08-10 16:4:13.8390,-0.03,0.02,-0.05
2020-08-10 16:4:13.9340,-0.01,-0.06,-0.04
2020-08-10 16:4:13.9930,0.15,-0.27,-0.03
2020-08-10 16:4:14.0760,0.28,-0.31,-0.0
2020-08-10 16:4:14.1580,0.4,-0.4,0.12
2020-08-10 16:4:14.2630,0.76,0.03,-0.08
2020-08-10 16:4:14.3530,0.62,0.3,-0.14
2020-08-10 16:4:14.4430,0.26,0.01,-0.12
2020-08-10 16:4:14.5320,-0.14,-0.22,0.07
2020-08-10 16:4:14.6300,-0.43,-0.42,0.1
2020-08-10 16:4:14.7280,-0.7,-0.2,0.14
2020-08-10 16:4:14.8280,-0.61,0.01,-0.09
2020-08-10 16:4:14.8880,-0.8,-0.02,0.08
2020-08-10 16:4:14.9780,-0.44,-0.47,0.04
2020-08-10 16:4:15.0730,-0.23,0.0,0.12
2020-08-10 16:4:15.1710,-0.05,0.02,0.02
2020-08-10 16:4:15.2530,-0.05,0.01,-0.02
2020-08-10 16:4:15.3440,-0.04,0.04,0.01
2020-08-10 16:4:15.4340,0.02,0.0,-0.06
2020-08-10 16:4:15.5240,0.0,0.02,-0.0
2020-08-10 16:4:15.6300,0.01,0.01,-0.02
2020-08-10 16:4:15.7280,-0.0,-0.04,-0.03
2020-08-10 16:4:15.8170,0.01,-0.15,-0.09
2020-08-10 16:4:15.9170,0.25,-0.31,-0.02
2020-08-10 16:4:15.9890,0.25,-0.4,0.05
2020-08-10 16:4:16.0780,0.25,0.08,0.0
2020-08-10 16:4:16.1610,0.53,0.34,-0.17
2020-08-10 16:4:16.2440,0.43,0.16,-0.14
2020-08-10 16:4:16.3330,0.11,-0.21,0.04
2020-08-10 16:4:16.4230,-0.2,-0.22,0.05
2020-08-10 16:4:16.5200,-0.53,-0.3,-0.0
2020-08-10 16:4:16.6040,-0.84,-0.14,-0.01
2020-08-10 16:4:16.7040,-0.99,-0.04,0.08
2020-08-10 16:4:16.8010,-0.31,-0.43,-0.18
2020-08-10 16:4:16.9010,-0.25,-0.02,0.21
2020-08-10 16:4:17.0010,-0.08,-0.04,-0.08
2020-08-10 16:4:17.0530,-0.03,0.03,0.01
2020-08-10 16:4:17.1430,-0.07,0.04,-0.0
2020-08-10 16:4:17.2490,-0.05,0.03,-0.03
2020-08-10 16:4:17.3230,-0.05,0.03,-0.01
2020-08-10 16:4:17.4130,-0.02,-0.0,-0.02
2020-08-10 16:4:17.5040,-0.06,-0.04,-0.04
2020-08-10 16:4:17.5940,-0.02,-0.1,-0.03
2020-08-10 16:4:17.6930,0.17,-0.26,-0.05
2020-08-10 16:4:17.7910,0.39,-0.41,0.17
2020-08-10 16:4:17.8910,0.13,0.02,0.07
2020-08-10 16:4:17.9910,0.93,0.34,-0.21
2020-08-10 16:4:18.0490,0.53,0.27,-0.13
2020-08-10 16:4:18.1410,0.13,-0.19,-0.04
2020-08-10 16:4:18.2340,-0.32,-0.35,0.04
2020-08-10 16:4:18.3290,-0.4,-0.28,0.05
2020-08-10 16:4:18.4090,-0.74,-0.15,0.08
2020-08-10 16:4:18.5010,-0.78,0.05,0.04
2020-08-10 16:4:18.5880,0.46,-0.49,-0.17
2020-08-10 16:4:18.6830,-0.28,0.07,0.37
2020-08-10 16:4:18.7830,-0.01,-0.04,-0.1
2020-08-10 16:4:18.8810,-0.12,-0.02,-0.06
2020-08-10 16:4:18.9810,-0.05,0.03,-0.02
2020-08-10 16:4:19.0490,-0.06,0.01,-0.05
