time,ax,ay,az
2020-08-12 20:20:24.7570,0.22,-0.04,-0.08
2020-08-12 20:20:24.8560,-0.02,0.01,-0.02
2020-08-12 20:20:24.9560,0.07,-0.0,-0.09
2020-08-12 20:20:25.0560,0.0,0.01,-0.04
2020-08-12 20:20:25.1550,-0.03,0.02,0.01
2020-08-12 20:20:25.2530,0.02,0.01,-0.02
2020-08-12 20:20:25.3520,-0.0,-0.02,0.05
2020-08-12 20:20:25.4520,0.01,-0.0,0.0
2020-08-12 20:20:25.5510,-0.02,0.01,-0.0
2020-08-12 20:20:25.6510,-0.05,0.0,0.02
2020-08-12 20:20:25.7490,-0.01,0.01,0.03
2020-08-12 20:20:25.8490,-0.04,-0.0,0.02
2020-08-12 20:20:25.9480,-0.0,0.01,-0.01
2020-08-12 20:20:26.0470,-0.04,-0.02,0.02
2020-08-12 20:20:26.1460,0.01,0.01,-0.01
2020-08-12 20:20:26.2460,0.01,0.01,0.04
2020-08-12 20:20:26.3450,-0.03,0.01,0.0
2020-08-12 20:20:26.4440,-0.03,-0.0,0.05
2020-08-12 20:20:26.5430,0.05,0.05,-0.0
2020-08-12 20:20:26.6430,-0.01,0.02,0.05
2020-08-12 20:20:26.7420,-0.02,-0.02,0.01
2020-08-12 20:20:26.8410,0.01,-0.0,-0.0
2020-08-12 20:20:26.9400,-0.01,0.02,0.02
2020-08-12 20:20:27.0400,-0.02,-0.03,0.04
2020-08-12 20:20:27.1390,0.0,-0.0,-0.04
2020-08-12 20:20:27.2380,-0.08,-0.07,0.02
2020-08-12 20:20:27.3370,-0.12,-0.24,0.0
2020-08-12 20:20:27.4370,-0.27,-0.38,-0.15
2020-08-12 20:20:27.5360,0.32,-0.22,-0.25
2020-08-12 20:20:27.6350,-0.9,0.16,0.28
2020-08-12 20:20:27.7340,-0.04,-0.11,0.34
2020-08-12 20:20:27.8340,0.16,-0.21,0.25
2020-08-12 20:20:27.9330,0.47,-0.09,0.32
2020-08-12 20:20:28.0320,0.36,-0.06,0.2
2020-08-12 20:20:28.1320,0.43,-0.05,0.03
2020-08-12 20:20:28.2310,0.51,-0.04,-0.15
2020-08-12 20:20:28.3300,0.53,-0.02,-0.24
2020-08-12 20:20:28.4290,0.96,-0.51,0.06
2020-08-12 20:20:28.5290,-0.14,0.05,-0.12
2020-08-12 20:20:28.6280,-0.03,-0.02,0.04
2020-08-12 20:20:28.7270,-0.01,-0.03,0.05
2020-08-12 20:20:28.8260,-0.02,0.0,0.03
2020-08-12 20:20:28.9250,0.0,-0.0,0.04
2020-08-12 20:20:29.0250,-0.04,-0.07,-0.04
2020-08-12 20:20:29.1240,-0.1,-0.23,-0.06
2020-08-12 20:20:29.2230,-0.54,-0.29,0.05
2020-08-12 20:20:29.3230,-0.4,0.05,-0.3
2020-08-12 20:20:29.4220,-0.8,-0.38,0.02
2020-08-12 20:20:29.5210,0.08,-0.04,0.44
