time,ax,ay,az
2020-08-12 19:50:57.0980,0.1,-0.02,-0.03
2020-08-12 19:50:57.1970,-0.02,-0.0,-0.0
2020-08-12 19:50:57.2960,0.0,-0.0,-0.0
2020-08-12 19:50:57.3960,0.0,-0.0,-0.01
2020-08-12 19:50:57.4950,-0.0,0.0,-0.01
2020-08-12 19:50:57.5940,0.0,0.0,-0.0
2020-08-12 19:50:57.6930,-0.01,0.0,-0.01
2020-08-12 19:50:57.7920,0.0,-0.0,0.0
2020-08-12 19:50:57.8920,-0.01,-0.0,-0.0
2020-08-12 19:50:57.9910,0.0,0.01,-0.0
2020-08-12 19:50:58.0910,0.01,0.0,-0.0
2020-08-12 19:50:58.1900,0.0,-0.01,-0.01
2020-08-12 19:50:58.2890,-0.01,0.0,0.01
2020-08-12 19:50:58.3880,-0.0,-0.01,-0.01
2020-08-12 19:50:58.4880,-0.02,0.01,-0.01
2020-08-12 19:50:58.5870,-0.0,-0.02,0.05
2020-08-12 19:50:58.6860,-0.04,0.01,0.01
2020-08-12 19:50:58.7850,0.02,-0.04,0.01
2020-08-12 19:50:58.8850,-0.01,0.01,0.01
2020-08-12 19:50:58.9840,0.02,0.02,-0.01
2020-08-12 19:50:59.0830,-0.07,0.12,0.0
2020-08-12 19:50:59.1830,0.23,-0.25,0.02
2020-08-12 19:50:59.2810,0.16,-0.01,-0.03
2020-08-12 19:50:59.3810,0.03,-0.06,-0.04
2020-08-12 19:50:59.4800,-0.05,-0.0,0.04
2020-08-12 19:50:59.5800,-0.02,0.01,0.02
2020-08-12 19:50:59.6790,0.03,-0.03,0.01
2020-08-12 19:50:59.7780,-0.0,0.03,0.03
2020-08-12 19:50:59.8780,0.01,0.01,0.01
2020-08-12 19:50:59.9760,0.01,0.0,-0.02
2020-08-12 19:51:00.0760,0.02,0.01,0.0
2020-08-12 19:51:00.1760,0.01,-0.04,-0.04
2020-08-12 19:51:00.2750,-0.09,0.03,-0.03
2020-08-12 19:51:00.3740,0.06,-0.03,-0.01
2020-08-12 19:51:00.4740,-0.01,-0.03,0.03
2020-08-12 19:51:00.5730,-0.03,0.03,0.02
2020-08-12 19:51:00.6720,0.03,0.0,-0.02
2020-08-12 19:51:00.7710,-0.02,-0.03,0.03
2020-08-12 19:51:00.8700,0.03,-0.01,-0.03
2020-08-12 19:51:00.9690,0.03,-0.03,-0.01
2020-08-12 19:51:01.0690,0.11,-0.2,0.04
2020-08-12 19:51:01.1680,0.16,-0.65,0.15
2020-08-12 19:51:01.2680,0.12,-0.01,0.15
2020-08-12 19:51:01.3670,0.74,0.27,0.06
2020-08-12 19:51:01.4660,0.05,0.03,0.01
2020-08-12 19:51:01.5650,0.11,0.04,-0.08
2020-08-12 19:51:01.6640,-0.08,-0.08,-0.03
2020-08-12 19:51:01.7640,-0.25,-0.09,0.03
2020-08-12 19:51:01.8630,-0.34,-0.08,-0.13
2020-08-12 19:51:01.9620,-0.35,-0.02,-0.14
2020-08-12 19:51:02.0620,-0.86,0.54,0.39
2020-08-12 19:51:02.1600,0.79,-0.34,-0.17
2020-08-12 19:51:02.2600,0.29,0.0,-0.09
2020-08-12 19:51:02.3590,-0.04,-0.01,-0.04
2020-08-12 19:51:02.4590,0.03,-0.02,0.04
2020-08-12 19:51:02.5580,-0.0,0.0,0.01
2020-08-12 19:51:02.6580,0.05,-0.01,-0.01
2020-08-12 19:51:02.7560,0.0,-0.0,0.05
2020-08-12 19:51:02.8560,0.07,-0.15,0.11
2020-08-12 19:51:02.9550,0.3,-0.47,0.09
2020-08-12 19:51:03.0540,0.28,0.05,0.15
2020-08-12 19:51:03.1530,0.36,0.19,0.09
2020-08-12 19:51:03.2520,0.11,0.08,0.04
2020-08-12 19:51:03.3520,0.0,0.03,0.01
2020-08-12 19:51:03.4510,-0.25,-0.09,0.0
2020-08-12 19:51:03.5510,-0.38,-0.09,-0.02
2020-08-12 19:51:03.6500,-0.51,-0.01,-0.13
2020-08-12 19:51:03.7490,-0.44,0.15,-0.34
2020-08-12 19:51:03.8480,-0.4,0.4,-0.16
2020-08-12 19:51:03.9480,-0.11,0.05,0.06
2020-08-12 19:51:04.0470,-0.09,0.02,0.1
2020-08-12 19:51:04.1460,0.06,-0.0,-0.04
2020-08-12 19:51:04.2460,0.02,-0.02,-0.07
2020-08-12 19:51:04.3450,0.07,-0.05,0.05
2020-08-12 19:51:04.4440,-0.06,-0.13,-0.02
2020-08-12 19:51:04.5440,0.09,-0.63,0.17
2020-08-12 19:51:04.6430,0.29,-0.32,-0.14
2020-08-12 19:51:04.7420,0.51,0.37,0.27
2020-08-12 19:51:04.8410,0.25,0.18,-0.05
2020-08-12 19:51:04.9410,0.13,0.11,-0.12
2020-08-12 19:51:05.0390,0.13,0.06,0.06
