time,ax,ay,az
2020-08-12 19:50:58.2900,0.03,0.01,-0.03
2020-08-12 19:50:58.3890,-0.0,0.01,-0.01
2020-08-12 19:50:58.4880,-0.01,0.0,0.02
2020-08-12 19:50:58.5870,0.01,-0.01,0.03
2020-08-12 19:50:58.6870,0.04,0.01,-0.02
2020-08-12 19:50:58.7860,-0.04,0.03,-0.01
2020-08-12 19:50:58.8850,0.02,-0.0,-0.05
2020-08-12 19:50:58.9850,0.07,-0.03,0.01
2020-08-12 19:50:59.0840,-0.05,-0.03,0.09
2020-08-12 19:50:59.1830,-0.06,0.04,0.02
2020-08-12 19:50:59.2820,-0.0,0.04,0.02
2020-08-12 19:50:59.3810,-0.05,0.03,0.03
2020-08-12 19:50:59.4810,-0.04,0.03,0.02
2020-08-12 19:50:59.5800,0.01,-0.02,0.01
2020-08-12 19:50:59.6790,-0.01,-0.0,0.03
2020-08-12 19:50:59.7790,-0.02,0.04,0.01
2020-08-12 19:50:59.8780,0.01,0.05,-0.01
2020-08-12 19:50:59.9770,-0.01,-0.0,-0.06
2020-08-12 19:51:00.0760,-0.01,0.02,0.08
2020-08-12 19:51:00.1750,-0.1,-0.07,-0.03
2020-08-12 19:51:00.2750,-0.04,-0.0,0.09
2020-08-12 19:51:00.3740,-0.21,-0.26,0.12
2020-08-12 19:51:00.4730,0.0,-0.27,0.34
2020-08-12 19:51:00.5720,-0.85,0.34,0.07
2020-08-12 19:51:00.6720,-0.19,-0.15,-0.19
2020-08-12 19:51:00.7710,0.16,-0.27,-0.15
2020-08-12 19:51:00.8710,0.41,-0.02,-0.1
2020-08-12 19:51:00.9700,0.51,0.09,-0.04
2020-08-12 19:51:01.0690,0.7,0.05,0.16
2020-08-12 19:51:01.1680,0.69,-0.96,0.08
2020-08-12 19:51:01.2680,0.18,-0.17,0.23
2020-08-12 19:51:01.3670,-0.06,0.01,0.02
2020-08-12 19:51:01.4660,0.0,-0.01,0.02
2020-08-12 19:51:01.5650,0.0,0.02,0.04
2020-08-12 19:51:01.6640,0.03,-0.03,-0.02
2020-08-12 19:51:01.7640,0.0,0.01,0.02
2020-08-12 19:51:01.8630,0.07,0.03,0.01
2020-08-12 19:51:01.9620,-0.1,-0.02,0.07
2020-08-12 19:51:02.0610,-0.06,-0.01,0.06
2020-08-12 19:51:02.1610,-0.22,-0.7,0.08
2020-08-12 19:51:02.2600,-0.62,-0.09,0.13
2020-08-12 19:51:02.3590,-0.8,0.14,-0.03
2020-08-12 19:51:02.4580,0.06,-0.33,-0.04
2020-08-12 19:51:02.5580,0.37,-0.19,-0.02
2020-08-12 19:51:02.6570,0.39,0.05,-0.02
2020-08-12 19:51:02.7560,0.16,0.17,-0.0
2020-08-12 19:51:02.8550,0.66,0.18,0.06
2020-08-12 19:51:02.9540,1.04,-0.32,-0.43
2020-08-12 19:51:03.0540,0.23,-0.03,0.04
2020-08-12 19:51:03.1530,-0.03,0.02,0.02
2020-08-12 19:51:03.2520,0.0,0.01,0.05
2020-08-12 19:51:03.3520,0.04,-0.01,0.02
2020-08-12 19:51:03.4510,0.02,-0.0,-0.01
2020-08-12 19:51:03.5500,-0.04,0.02,0.08
2020-08-12 19:51:03.6500,0.01,0.01,0.04
2020-08-12 19:51:03.7490,-0.05,0.0,0.05
2020-08-12 19:51:03.8480,-0.36,-0.12,0.07
2020-08-12 19:51:03.9470,-0.1,-0.43,0.08
2020-08-12 19:51:04.0470,-0.93,0.12,0.03
2020-08-12 19:51:04.1460,-0.69,-0.08,-0.13
2020-08-12 19:51:04.2450,-0.04,-0.29,-0.08
2020-08-12 19:51:04.3440,0.08,-0.06,0.01
2020-08-12 19:51:04.4430,0.52,0.07,0.19
2020-08-12 19:51:04.5430,1.1,0.05,0.17
2020-08-12 19:51:04.6420,0.79,-0.15,0.29
2020-08-12 19:51:04.7410,0.26,-0.04,-0.26
2020-08-12 19:51:04.8400,0.01,-0.0,0.02
2020-08-12 19:51:04.9400,0.03,0.0,0.1
2020-08-12 19:51:05.0390,-0.01,0.02,0.0
2020-08-12 19:51:05.1380,0.1,-0.03,-0.08
2020-08-12 19:51:05.2370,-0.09,0.02,0.09
2020-08-12 19:51:05.3370,-0.05,0.01,0.02
2020-08-12 19:51:05.4360,-0.02,0.0,0.02
2020-08-12 19:51:05.5350,-0.05,-0.04,0.06
2020-08-12 19:51:05.6350,-0.36,-0.37,0.16
2020-08-12 19:51:05.7340,-0.69,-0.24,0.46
2020-08-12 19:51:05.8330,-1.03,0.18,-0.02
2020-08-12 19:51:05.9320,-0.11,-0.29,-0.04
2020-08-12 19:51:06.0320,0.36,-0.27,-0.08
2020-08-12 19:51:06.1310,0.56,-0.07,-0.02
2020-08-12 19:51:06.2300,1.08,0.17,0.06
2020-08-12 19:51:06.3290,0.51,-1.15,1.37
2020-08-12 19:51:06.4290,0.14,-0.18,0.09
2020-08-12 19:51:06.5280,-0.08,0.02,0.02
2020-08-12 19:51:06.6270,-0.0,0.0,0.01
2020-08-12 19:51:06.7260,0.05,0.02,0.08
2020-08-12 19:51:06.8260,0.1,0.01,-0.02
2020-08-12 19:51:06.9250,0.07,0.0,-0.01
2020-08-12 19:51:07.0240,0.05,0.03,0.04
2020-08-12 19:51:07.1230,-0.0,0.02,0.02
2020-08-12 19:51:07.2230,-0.02,0.07,0.09
2020-08-12 19:51:07.3220,-0.5,-0.32,0.16
2020-08-12 19:51:07.4210,-0.6,-0.26,0.37
2020-08-12 19:51:07.5200,-1.08,0.07,0.01
2020-08-12 19:51:07.6200,-0.05,-0.35,0.02
2020-08-12 19:51:07.7190,0.38,-0.03,0.01
2020-08-12 19:51:07.8180,0.63,0.0,0.07
2020-08-12 19:51:07.9170,1.07,0.19,0.12
2020-08-12 19:51:08.0170,0.27,-1.26,1.15
2020-08-12 19:51:08.1160,0.08,-0.21,0.18
2020-08-12 19:51:08.2150,-0.0,0.05,0.01
2020-08-12 19:51:08.3150,0.05,-0.01,-0.03
2020-08-12 19:51:08.4140,0.01,-0.0,0.03
2020-08-12 19:51:08.5130,0.01,-0.0,-0.01
2020-08-12 19:51:08.6120,0.02,0.01,0.03
2020-08-12 19:51:08.7120,0.02,0.0,0.02
2020-08-12 19:51:08.8110,0.02,0.02,0.01
2020-08-12 19:51:08.9100,0.04,0.01,0.03
2020-08-12 19:51:09.0100,-0.18,0.02,0.04
2020-08-12 19:51:09.1090,-0.39,-0.64,0.2
2020-08-12 19:51:09.2080,-1.01,0.2,0.03
2020-08-12 19:51:09.3070,-0.33,-0.19,-0.18
2020-08-12 19:51:09.4060,0.21,-0.21,-0.05
2020-08-12 19:51:09.5050,0.39,0.0,0.15
2020-08-12 19:51:09.6050,0.86,0.06,0.19
2020-08-12 19:51:09.7040,0.24,-0.93,0.54
2020-08-12 19:51:09.8030,0.41,-0.07,0.12
2020-08-12 19:51:09.9030,-0.06,0.03,-0.08
2020-08-12 19:51:10.0020,-0.03,0.02,0.05
2020-08-12 19:51:10.1010,-0.08,0.02,0.05
2020-08-12 19:51:10.2000,-0.1,0.03,0.08
2020-08-12 19:51:10.2990,0.05,0.01,0.01
2020-08-12 19:51:10.3990,0.01,0.03,0.01
2020-08-12 19:51:10.4980,0.01,0.0,0.01
2020-08-12 19:51:10.5970,0.03,0.0,0.01
2020-08-12 19:51:10.6960,-0.15,-0.07,0.03
2020-08-12 19:51:10.7960,-0.56,-0.65,0.07
2020-08-12 19:51:10.8950,-1.15,0.18,-0.07
2020-08-12 19:51:10.9940,-0.7,-0.07,-0.03
2020-08-12 19:51:11.0930,0.14,-0.38,0.11
2020-08-12 19:51:11.1930,0.73,-0.1,0.15
2020-08-12 19:51:11.2920,1.5,0.15,0.13
2020-08-12 19:51:11.3910,0.75,-0.08,-0.42
2020-08-12 19:51:11.4910,0.11,-0.19,0.04
2020-08-12 19:51:11.5900,-0.19,0.03,0.04
2020-08-12 19:51:11.6890,-0.01,-0.01,0.02
2020-08-12 19:51:11.7880,0.06,0.03,0.01
2020-08-12 19:51:11.8880,0.04,-0.01,0.02
