time,ax,ay,az
2020-08-10 16:12:17.1500,0.04,0.01,-0.0
2020-08-10 16:12:17.2490,-0.02,0.01,0.0
2020-08-10 16:12:17.3490,0.01,0.01,0.01
2020-08-10 16:12:17.4480,-0.02,-0.01,0.03
2020-08-10 16:12:17.5470,-0.02,-0.01,-0.03
2020-08-10 16:12:17.6470,0.02,-0.0,-0.02
2020-08-10 16:12:17.7460,-0.02,0.03,0.04
2020-08-10 16:12:17.8450,-0.01,0.01,-0.03
2020-08-10 16:12:17.9440,-0.03,-0.01,-0.01
2020-08-10 16:12:18.0430,0.03,0.01,-0.03
2020-08-10 16:12:18.1430,-0.01,-0.02,-0.02
2020-08-10 16:12:18.2420,-0.07,0.0,0.03
2020-08-10 16:12:18.3410,-0.01,-0.01,0.02
2020-08-10 16:12:18.4400,-0.02,0.0,0.01
2020-08-10 16:12:18.5400,-0.0,0.01,0.02
2020-08-10 16:12:18.6390,-0.09,-0.03,-0.05
2020-08-10 16:12:18.7380,-0.02,-0.02,0.01
2020-08-10 16:12:18.8380,-0.07,0.03,0.06
2020-08-10 16:12:18.9370,0.06,0.0,-0.04
2020-08-10 16:12:19.0360,0.06,-0.01,-0.05
2020-08-10 16:12:19.1350,-0.0,-0.03,-0.01
2020-08-10 16:12:19.2350,0.02,-0.02,0.01
2020-08-10 16:12:19.3340,0.0,-0.01,-0.01
2020-08-10 16:12:19.4330,-0.01,-0.01,0.01
2020-08-10 16:12:19.5320,0.04,0.01,0.01
2020-08-10 16:12:19.6320,-0.02,-0.0,0.0
2020-08-10 16:12:19.7310,-0.04,0.02,-0.01
2020-08-10 16:12:19.8300,-0.05,0.02,0.03
2020-08-10 16:12:19.9300,0.03,-0.0,-0.03
2020-08-10 16:12:20.0290,-0.01,0.0,-0.0
2020-08-10 16:12:20.1280,0.0,0.01,0.0
2020-08-10 16:12:20.2270,0.0,0.01,-0.01
2020-08-10 16:12:20.3260,0.0,0.0,0.0
2020-08-10 16:12:20.4260,0.0,-0.0,-0.01
2020-08-10 16:12:20.5250,0.01,-0.0,-0.04
2020-08-10 16:12:20.6240,-0.01,0.02,0.02
2020-08-10 16:12:20.7230,-0.0,0.0,-0.0
2020-08-10 16:12:20.8230,0.02,-0.0,0.0
2020-08-10 16:12:20.9220,0.04,0.01,-0.02
2020-08-10 16:12:21.0210,-0.03,-0.0,0.01
2020-08-10 16:12:21.1210,-0.01,-0.0,0.02
2020-08-10 16:12:21.2200,-0.0,0.02,0.02
2020-08-10 16:12:21.3190,0.01,-0.02,-0.01
2020-08-10 16:12:21.4180,0.07,-0.04,-0.02
2020-08-10 16:12:21.5180,-0.0,0.01,-0.02
2020-08-10 16:12:21.6170,-0.0,-0.0,0.01
2020-08-10 16:12:21.7160,-0.01,-0.01,-0.06
2020-08-10 16:12:21.8160,-0.06,0.05,-0.04
2020-08-10 16:12:21.9150,-0.07,-0.03,-0.03
2020-08-10 16:12:22.0140,0.07,0.06,-0.04
2020-08-10 16:12:22.1130,-0.0,-0.0,-0.02
2020-08-10 16:12:22.2130,-0.06,-0.01,0.04
2020-08-10 16:12:22.3120,-0.04,0.01,-0.03
2020-08-10 16:12:22.4110,-0.06,0.01,0.02
2020-08-10 16:12:22.5100,-0.04,-0.02,0.08
2020-08-10 16:12:22.6100,0.0,-0.01,0.01
2020-08-10 16:12:22.7090,0.01,0.02,-0.05
2020-08-10 16:12:22.8080,-0.16,-0.07,0.24
2020-08-10 16:12:22.9070,-0.07,-0.29,0.37
2020-08-10 16:12:23.0070,-0.83,0.21,-0.06
2020-08-10 16:12:23.1060,-0.45,-0.01,-0.33
2020-08-10 16:12:23.2050,0.18,-0.29,-0.15
2020-08-10 16:12:23.3040,0.54,-0.09,0.07
2020-08-10 16:12:23.4040,0.68,0.06,0.05
