time,ax,ay,az
2020-08-10 16:12:20.2490,-0.0,0.04,0.0
2020-08-10 16:12:20.3390,-0.03,0.04,-0.01
2020-08-10 16:12:20.4270,0.02,0.04,0.01
2020-08-10 16:12:20.5200,0.0,0.03,-0.01
2020-08-10 16:12:20.6110,0.04,0.03,0.01
2020-08-10 16:12:20.7120,0.0,0.03,-0.0
2020-08-10 16:12:20.7990,0.02,-0.01,0.0
2020-08-10 16:12:20.9080,0.02,0.05,-0.03
2020-08-10 16:12:20.9540,-0.04,0.04,-0.01
2020-08-10 16:12:21.0460,0.05,0.01,-0.01
2020-08-10 16:12:21.1340,0.05,0.05,0.03
2020-08-10 16:12:21.2250,0.04,0.09,-0.01
2020-08-10 16:12:21.3170,-0.03,0.06,-0.04
2020-08-10 16:12:21.4200,-0.01,0.04,0.06
2020-08-10 16:12:21.5110,-0.06,0.06,0.03
2020-08-10 16:12:21.5920,-0.05,0.05,0.02
2020-08-10 16:12:21.6900,-0.01,0.03,0.01
2020-08-10 16:12:21.7910,0.11,0.03,0.05
2020-08-10 16:12:21.8570,0.0,0.03,0.02
2020-08-10 16:12:21.9450,-0.04,0.09,-0.02
2020-08-10 16:12:22.0380,0.03,0.04,0.01
2020-08-10 16:12:22.1270,0.01,0.03,0.0
2020-08-10 16:12:22.2200,-0.01,0.03,0.0
2020-08-10 16:12:22.3070,-0.03,0.03,-0.02
2020-08-10 16:12:22.4020,0.01,-0.01,-0.0
2020-08-10 16:12:22.4910,-0.01,0.02,0.02
2020-08-10 16:12:22.5820,0.03,0.01,-0.02
2020-08-10 16:12:22.6820,0.03,0.05,0.04
2020-08-10 16:12:22.7830,0.02,0.01,0.02
2020-08-10 16:12:22.8600,-0.01,0.02,0.05
2020-08-10 16:12:22.9470,0.02,0.04,0.01
2020-08-10 16:12:23.0460,0.02,0.04,0.03
2020-08-10 16:12:23.1280,0.07,-0.02,0.02
2020-08-10 16:12:23.2190,0.02,-0.03,-0.07
2020-08-10 16:12:23.3090,0.02,-0.09,-0.03
2020-08-10 16:12:23.3990,0.15,-0.34,-0.01
2020-08-10 16:12:23.4890,0.23,-0.44,0.15
2020-08-10 16:12:23.5790,0.5,-0.33,0.3
2020-08-10 16:12:23.6810,0.89,0.01,0.42
2020-08-10 16:12:23.7760,0.74,0.23,0.08
2020-08-10 16:12:23.8710,0.45,0.02,-0.07
2020-08-10 16:12:23.9400,0.01,-0.42,-0.07
2020-08-10 16:12:24.0700,-0.74,-0.48,0.15
2020-08-10 16:12:24.1370,-1.26,-0.17,-0.13
2020-08-10 16:12:24.2110,-0.88,-0.02,0.05
2020-08-10 16:12:24.3150,-0.49,-0.27,-0.07
2020-08-10 16:12:24.3950,-0.14,0.02,0.18
2020-08-10 16:12:24.4850,-0.04,0.04,0.1
2020-08-10 16:12:24.5850,-0.04,0.05,0.04
2020-08-10 16:12:24.6730,-0.03,0.02,0.04
2020-08-10 16:12:24.7730,0.01,0.0,0.02
2020-08-10 16:12:24.8710,0.04,0.04,0.01
2020-08-10 16:12:24.9730,0.04,-0.09,-0.01
2020-08-10 16:12:25.0300,0.2,-0.32,0.05
2020-08-10 16:12:25.1140,0.43,-0.51,0.18
2020-08-10 16:12:25.2150,0.19,-0.06,0.21
2020-08-10 16:12:25.3090,0.75,0.38,-0.02
2020-08-10 16:12:25.3950,0.66,0.23,0.06
2020-08-10 16:12:25.4860,0.33,-0.15,-0.07
2020-08-10 16:12:25.5760,-0.1,-0.35,0.04
2020-08-10 16:12:25.6660,-0.53,-0.41,0.18
2020-08-10 16:12:25.7580,-1.01,-0.16,-0.07
2020-08-10 16:12:25.8550,-1.13,-0.01,-0.09
2020-08-10 16:12:25.9520,-0.63,-0.67,0.1
2020-08-10 16:12:26.0520,-0.07,0.05,0.1
2020-08-10 16:12:26.1310,0.01,0.01,0.03
2020-08-10 16:12:26.2050,0.05,0.02,0.02
2020-08-10 16:12:26.2950,-0.0,0.04,0.03
2020-08-10 16:12:26.3890,-0.14,-0.06,-0.04
2020-08-10 16:12:26.4820,-0.02,0.02,0.04
2020-08-10 16:12:26.5660,0.03,-0.02,-0.01
2020-08-10 16:12:26.6630,0.07,-0.17,0.05
2020-08-10 16:12:26.7480,0.38,-0.46,0.07
2020-08-10 16:12:26.8450,0.51,-0.5,0.25
2020-08-10 16:12:26.9510,0.27,0.11,0.2
2020-08-10 16:12:27.0520,0.75,0.3,0.07
2020-08-10 16:12:27.1120,0.57,0.09,0.05
2020-08-10 16:12:27.1960,0.14,-0.31,0.09
2020-08-10 16:12:27.2920,-0.6,-0.72,-0.19
2020-08-10 16:12:27.3760,-1.31,-0.29,-0.0
2020-08-10 16:12:27.4730,-1.06,-0.16,-0.09
2020-08-10 16:12:27.5580,-0.37,-0.4,-0.19
2020-08-10 16:12:27.6560,-0.42,0.04,0.12
2020-08-10 16:12:27.7400,-0.14,0.02,0.16
2020-08-10 16:12:27.8390,-0.09,0.02,0.04
2020-08-10 16:12:27.9360,-0.06,0.04,0.04
2020-08-10 16:12:28.0350,0.03,0.0,0.0
2020-08-10 16:12:28.1110,-0.02,-0.0,0.02
2020-08-10 16:12:28.2310,0.04,-0.12,0.02
2020-08-10 16:12:28.3000,0.25,-0.36,0.06
2020-08-10 16:12:28.3890,0.35,-0.5,0.28
2020-08-10 16:12:28.4810,0.2,-0.07,0.16
2020-08-10 16:12:28.5700,0.8,0.45,0.02
2020-08-10 16:12:28.6660,0.58,0.3,0.03
2020-08-10 16:12:28.7480,0.2,-0.22,-0.05
2020-08-10 16:12:28.8470,-0.24,-0.38,-0.0
2020-08-10 16:12:28.9380,-0.82,-0.41,0.02
2020-08-10 16:12:29.0260,-1.35,-0.16,-0.14
2020-08-10 16:12:29.1260,1.24,-0.2,-0.33
2020-08-10 16:12:29.2220,-0.24,-0.22,0.22
2020-08-10 16:12:29.2920,0.04,-0.01,-0.18
2020-08-10 16:12:29.3810,0.09,0.04,0.07
2020-08-10 16:12:29.4700,-0.09,-0.0,0.04
2020-08-10 16:12:29.5660,-0.06,0.04,0.01
2020-08-10 16:12:29.6560,-0.01,0.02,0.02
2020-08-10 16:12:29.7470,0.05,-0.02,0.03
2020-08-10 16:12:29.8360,0.08,-0.12,0.06
2020-08-10 16:12:29.9260,0.25,-0.31,0.03
2020-08-10 16:12:30.0170,0.49,-0.5,0.17
2020-08-10 16:12:30.1150,0.08,-0.17,-0.07
2020-08-10 16:12:30.2140,0.84,0.32,0.0
2020-08-10 16:12:30.3160,0.78,0.26,-0.07
2020-08-10 16:12:30.3850,0.38,-0.18,-0.14
2020-08-10 16:12:30.4670,-0.39,-0.5,0.11
2020-08-10 16:12:30.5550,-1.09,-0.41,0.04
2020-08-10 16:12:30.6460,-1.2,-0.12,-0.06
2020-08-10 16:12:30.7360,-1.26,-0.6,-0.18
2020-08-10 16:12:30.8260,-0.28,0.04,0.19
2020-08-10 16:12:30.9160,-0.15,-0.01,0.03
2020-08-10 16:12:31.0070,-0.05,0.03,0.02
2020-08-10 16:12:31.1080,-0.04,0.07,0.01
2020-08-10 16:12:31.2050,0.0,0.05,0.02
2020-08-10 16:12:31.3060,-0.01,0.03,0.01
2020-08-10 16:12:31.3740,-0.0,-0.02,-0.01
2020-08-10 16:12:31.4570,0.06,-0.17,0.04
2020-08-10 16:12:31.5470,0.33,-0.39,0.11
2020-08-10 16:12:31.6520,0.58,-0.44,0.24
2020-08-10 16:12:31.7400,0.15,0.09,0.15
2020-08-10 16:12:31.8230,0.63,0.38,0.07
2020-08-10 16:12:31.9190,0.48,0.05,-0.05
2020-08-10 16:12:32.0010,0.06,-0.33,0.05
2020-08-10 16:12:32.0980,-0.44,-0.44,0.15
2020-08-10 16:12:32.2080,-0.92,-0.24,-0.12
2020-08-10 16:12:32.2950,-1.15,-0.05,-0.15
2020-08-10 16:12:32.3650,0.14,-0.56,-0.28
2020-08-10 16:12:32.4610,-0.16,0.06,0.3
2020-08-10 16:12:32.5370,0.04,-0.02,-0.16
2020-08-10 16:12:32.6420,-0.01,0.02,0.07
2020-08-10 16:12:32.7320,-0.05,0.06,0.04
2020-08-10 16:12:32.8250,-0.04,0.05,0.01
2020-08-10 16:12:32.9190,0.01,0.04,0.03
2020-08-10 16:12:33.0140,0.04,0.02,0.03
2020-08-10 16:12:33.1070,0.06,-0.08,-0.01
2020-08-10 16:12:33.1880,0.13,-0.29,0.05
2020-08-10 16:12:33.3000,0.34,-0.34,0.14
2020-08-10 16:12:33.3900,0.53,-0.32,0.17
2020-08-10 16:12:33.4860,0.44,0.14,0.28
2020-08-10 16:12:33.5540,0.64,0.27,0.04
2020-08-10 16:12:33.6430,0.37,-0.08,-0.01
2020-08-10 16:12:33.7320,-0.04,-0.33,0.1
2020-08-10 16:12:33.8190,-0.47,-0.48,0.06
2020-08-10 16:12:33.9150,-1.3,-0.2,-0.1
2020-08-10 16:12:34.0010,-0.58,-0.14,-0.13
2020-08-10 16:12:34.0980,-0.22,-0.43,-0.03
2020-08-10 16:12:34.1890,-0.39,-0.08,0.1
2020-08-10 16:12:34.2760,-0.02,0.03,0.03
2020-08-10 16:12:34.3780,-0.03,0.0,0.0
2020-08-10 16:12:34.4760,-0.04,0.01,0.01
2020-08-10 16:12:34.5740,0.07,0.02,0.01
2020-08-10 16:12:34.6450,0.04,0.0,0.04
2020-08-10 16:12:34.7420,0.01,-0.03,0.02
2020-08-10 16:12:34.8330,0.09,-0.26,0.08
2020-08-10 16:12:34.9220,0.31,-0.42,0.08
2020-08-10 16:12:35.0110,0.47,-0.35,0.22
2020-08-10 16:12:35.1000,0.72,0.13,0.22
2020-08-10 16:12:35.1890,0.67,0.33,0.03
2020-08-10 16:12:35.2700,0.39,-0.01,-0.04
2020-08-10 16:12:35.3730,-0.04,-0.32,0.1
2020-08-10 16:12:35.4660,-0.53,-0.39,0.14
2020-08-10 16:12:35.5750,-0.98,-0.21,-0.1
2020-08-10 16:12:35.6340,-1.21,-0.05,-0.1
2020-08-10 16:12:35.7330,-0.11,-0.46,-0.02
2020-08-10 16:12:35.8220,-0.63,-0.08,0.1
2020-08-10 16:12:35.9120,-0.08,0.01,0.02
2020-08-10 16:12:36.0020,-0.03,-0.0,-0.0
2020-08-10 16:12:36.0830,-0.05,0.05,0.04
2020-08-10 16:12:36.1800,-0.05,-0.02,-0.02
2020-08-10 16:12:36.2710,0.02,-0.01,0.03
2020-08-10 16:12:36.3600,-0.06,0.04,0.01
2020-08-10 16:12:36.4590,0.0,-0.12,0.04
2020-08-10 16:12:36.5700,0.22,-0.32,-0.05
2020-08-10 16:12:36.6580,0.23,-0.28,0.17
2020-08-10 16:12:36.7650,0.2,-0.07,0.09
2020-08-10 16:12:36.8230,0.83,0.36,0.05
2020-08-10 16:12:36.9050,0.62,0.29,0.05
2020-08-10 16:12:36.9960,0.18,-0.3,-0.05
2020-08-10 16:12:37.0890,-0.36,-0.47,0.05
2020-08-10 16:12:37.1880,-1.09,-0.31,0.04
2020-08-10 16:12:37.2720,-1.14,-0.07,-0.06
2020-08-10 16:12:37.3640,0.55,-0.29,-0.19
2020-08-10 16:12:37.4580,-0.33,-0.23,0.12
2020-08-10 16:12:37.5600,-0.3,-0.08,-0.12
2020-08-10 16:12:37.6530,-0.1,0.04,0.06
2020-08-10 16:12:37.7470,-0.07,0.01,0.04
2020-08-10 16:12:37.8060,-0.04,0.03,-0.0
2020-08-10 16:12:37.8960,-0.01,0.05,0.05
2020-08-10 16:12:37.9860,0.07,0.0,-0.01
2020-08-10 16:12:38.0790,0.0,-0.05,0.0
2020-08-10 16:12:38.1670,0.05,-0.16,0.01
2020-08-10 16:12:38.2670,0.21,-0.37,0.06
2020-08-10 16:12:38.3570,0.35,-0.52,0.25
2020-08-10 16:12:38.4510,0.15,0.12,0.07
2020-08-10 16:12:38.5400,0.71,0.31,-0.03
2020-08-10 16:12:38.6400,0.49,0.2,0.02
2020-08-10 16:12:38.7380,0.08,-0.23,0.09
2020-08-10 16:12:38.8490,-0.57,-0.44,0.02
2020-08-10 16:12:38.9360,-1.24,-0.15,0.1
2020-08-10 16:12:39.0040,-1.23,-0.1,-0.02
2020-08-10 16:12:39.0930,-0.27,-0.58,0.06
2020-08-10 16:12:39.1730,-0.38,0.02,0.27
2020-08-10 16:12:39.2720,-0.12,-0.03,0.0
2020-08-10 16:12:39.3560,-0.13,0.02,0.06
2020-08-10 16:12:39.4510,-0.14,0.02,0.03
2020-08-10 16:12:39.5400,-0.08,0.03,0.02
2020-08-10 16:12:39.6300,-0.1,0.03,0.01
2020-08-10 16:12:39.7420,-0.04,-0.0,0.04
2020-08-10 16:12:39.8290,-0.05,-0.11,-0.01
2020-08-10 16:12:39.9270,0.17,-0.3,0.02
2020-08-10 16:12:39.9790,0.31,-0.31,0.27
2020-08-10 16:12:40.0830,0.17,-0.09,0.28
2020-08-10 16:12:40.1740,0.83,0.37,-0.07
2020-08-10 16:12:40.2630,0.64,0.22,-0.04
2020-08-10 16:12:40.3540,0.08,-0.3,0.01
2020-08-10 16:12:40.4420,-0.38,-0.4,0.12
2020-08-10 16:12:40.5290,-0.83,-0.42,-0.01
2020-08-10 16:12:40.6300,-1.33,-0.12,-0.24
2020-08-10 16:12:40.7310,1.18,0.04,0.47
2020-08-10 16:12:40.8210,-0.4,-0.18,-0.03
2020-08-10 16:12:40.8910,-0.14,-0.01,0.03
2020-08-10 16:12:40.9860,-0.07,0.05,0.04
2020-08-10 16:12:41.0660,-0.16,0.0,0.04
2020-08-10 16:12:41.1630,-0.15,0.0,-0.0
2020-08-10 16:12:41.2540,-0.03,-0.0,0.02
2020-08-10 16:12:41.3440,-0.05,0.01,0.01
2020-08-10 16:12:41.4340,0.02,-0.01,0.01
2020-08-10 16:12:41.5390,0.06,-0.11,-0.01
2020-08-10 16:12:41.6280,0.32,-0.43,0.1
2020-08-10 16:12:41.7130,0.23,-0.62,0.17
2020-08-10 16:12:41.8210,0.28,0.28,0.08
2020-08-10 16:12:41.9190,0.55,0.41,0.03
2020-08-10 16:12:42.0100,0.31,0.04,0.02
2020-08-10 16:12:42.0770,-0.09,-0.29,0.17
2020-08-10 16:12:42.1580,-0.45,-0.24,0.07
2020-08-10 16:12:42.2470,-0.7,-0.15,0.07
2020-08-10 16:12:42.3400,-1.17,-0.12,-0.17
2020-08-10 16:12:42.4270,1.4,-0.15,-0.07
2020-08-10 16:12:42.5220,-0.27,-0.03,-0.14
2020-08-10 16:12:42.6080,-0.42,-0.06,0.05
2020-08-10 16:12:42.7050,-0.18,-0.02,0.04
2020-08-10 16:12:42.8120,-0.12,0.03,0.04
2020-08-10 16:12:42.9030,-0.1,0.02,0.01
2020-08-10 16:12:42.9790,-0.07,0.02,0.02
2020-08-10 16:12:43.0680,-0.05,0.03,-0.03
2020-08-10 16:12:43.1590,-0.03,-0.04,-0.03
2020-08-10 16:12:43.2490,0.04,-0.21,0.07
2020-08-10 16:12:43.3380,0.21,-0.38,0.08
2020-08-10 16:12:43.4290,0.33,-0.34,0.11
2020-08-10 16:12:43.5180,0.28,0.17,0.17
2020-08-10 16:12:43.6100,0.69,0.35,-0.02
2020-08-10 16:12:43.6980,0.39,0.08,-0.04
2020-08-10 16:12:43.8020,0.03,-0.26,-0.02
2020-08-10 16:12:43.8940,-0.48,-0.38,0.09
2020-08-10 16:12:44.0020,-0.84,-0.24,-0.04
2020-08-10 16:12:44.0600,-0.99,-0.13,-0.22
2020-08-10 16:12:44.1590,1.11,-0.07,-0.01
2020-08-10 16:12:44.2410,-0.13,-0.18,0.0
2020-08-10 16:12:44.3320,-0.07,0.02,-0.1
2020-08-10 16:12:44.4340,-0.09,0.01,0.08
2020-08-10 16:12:44.5160,-0.04,0.02,-0.01
2020-08-10 16:12:44.6150,-0.08,0.01,-0.0
2020-08-10 16:12:44.7060,-0.07,0.03,-0.02
2020-08-10 16:12:44.7940,-0.06,0.03,-0.03
2020-08-10 16:12:44.8850,-0.02,0.05,-0.0
2020-08-10 16:12:44.9840,0.02,-0.1,0.02
2020-08-10 16:12:45.0930,0.19,-0.35,0.01
2020-08-10 16:12:45.1500,0.36,-0.36,0.16
2020-08-10 16:12:45.2330,0.17,-0.05,0.09
2020-08-10 16:12:45.3280,0.74,0.34,-0.03
2020-08-10 16:12:45.4180,0.54,0.16,-0.04
2020-08-10 16:12:45.5150,0.07,-0.22,0.01
2020-08-10 16:12:45.6100,-0.39,-0.22,0.1
2020-08-10 16:12:45.6950,-0.7,-0.4,-0.04
2020-08-10 16:12:45.7850,-1.14,-0.21,-0.14
2020-08-10 16:12:45.8780,0.56,-0.11,0.04
2020-08-10 16:12:45.9760,-0.14,-0.08,0.02
2020-08-10 16:12:46.0740,-0.18,-0.06,-0.04
2020-08-10 16:12:46.1720,-0.12,0.02,0.12
2020-08-10 16:12:46.2510,-0.07,0.01,-0.02
2020-08-10 16:12:46.3380,-0.09,0.02,0.01
2020-08-10 16:12:46.4210,-0.04,0.02,0.02
2020-08-10 16:12:46.5050,-0.05,-0.0,-0.02
2020-08-10 16:12:46.6020,-0.08,-0.04,0.0
2020-08-10 16:12:46.6880,0.02,-0.25,0.03
2020-08-10 16:12:46.7810,0.24,-0.35,0.09
2020-08-10 16:12:46.8690,0.45,-0.33,0.17
2020-08-10 16:12:46.9670,0.46,0.09,0.27
2020-08-10 16:12:47.0650,0.65,0.31,0.03
2020-08-10 16:12:47.1740,0.18,-0.17,-0.03
2020-08-10 16:12:47.2400,-0.06,-0.18,0.06
2020-08-10 16:12:47.3150,-0.43,-0.33,-0.04
2020-08-10 16:12:47.4200,-0.95,-0.24,0.03
2020-08-10 16:12:47.4960,-1.13,-0.08,-0.07
2020-08-10 16:12:47.5870,-0.37,-0.55,-0.37
2020-08-10 16:12:47.6820,-0.18,0.09,0.27
2020-08-10 16:12:47.7690,-0.16,-0.06,-0.09
2020-08-10 16:12:47.8620,-0.08,0.02,0.01
2020-08-10 16:12:47.9570,-0.09,0.05,-0.01
2020-08-10 16:12:48.0560,-0.04,0.02,0.01
2020-08-10 16:12:48.1580,-0.05,0.03,0.01
