time,ax,ay,az
2020-08-13 11:52:00.8220,-0.02,0.02,-0.01
2020-08-13 11:52:00.9110,-0.04,0.05,0.0
2020-08-13 11:52:01.0040,0.04,0.01,-0.02
2020-08-13 11:52:01.1010,0.07,0.05,-0.03
2020-08-13 11:52:01.1980,0.01,0.03,-0.03
2020-08-13 11:52:01.2970,0.14,0.08,-0.03
2020-08-13 11:52:01.3990,-0.03,0.02,0.0
2020-08-13 11:52:01.4520,-0.11,0.02,0.0
2020-08-13 11:52:01.5560,0.01,0.01,0.02
2020-08-13 11:52:01.6350,0.01,0.03,-0.03
2020-08-13 11:52:01.7220,0.07,0.03,-0.0
2020-08-13 11:52:01.8140,-0.03,0.04,-0.01
2020-08-13 11:52:01.9020,0.03,0.03,-0.0
2020-08-13 11:52:01.9940,-0.01,0.06,-0.02
2020-08-13 11:52:02.0990,-0.02,0.04,-0.05
2020-08-13 11:52:02.2030,-0.0,-0.01,0.05
2020-08-13 11:52:02.2870,0.07,-0.0,0.02
2020-08-13 11:52:02.3860,0.02,0.05,0.01
2020-08-13 11:52:02.4570,0.01,0.04,0.01
2020-08-13 11:52:02.5470,-0.02,-0.01,0.01
2020-08-13 11:52:02.6360,0.0,0.01,0.04
2020-08-13 11:52:02.7300,0.02,-0.01,0.0
2020-08-13 11:52:02.8320,0.02,-0.17,0.02
2020-08-13 11:52:02.9140,0.32,-0.65,0.02
2020-08-13 11:52:03.0120,0.07,-0.14,0.31
2020-08-13 11:52:03.0930,0.86,0.44,0.08
2020-08-13 11:52:03.1920,0.58,0.22,-0.06
2020-08-13 11:52:03.2810,0.15,-0.13,0.0
2020-08-13 11:52:03.3770,-0.56,-0.17,0.06
2020-08-13 11:52:03.4770,-0.25,-0.07,-0.11
2020-08-13 11:52:03.5770,-0.37,-0.1,-0.04
2020-08-13 11:52:03.6310,-0.54,-0.02,0.06
2020-08-13 11:52:03.7270,-0.52,0.08,-0.03
2020-08-13 11:52:03.8100,-0.35,0.1,-0.06
2020-08-13 11:52:03.9100,-0.2,0.12,-0.25
2020-08-13 11:52:04.0060,-0.22,-0.0,0.04
2020-08-13 11:52:04.0920,-0.1,-0.05,-0.05
2020-08-13 11:52:04.1820,0.06,-0.02,0.02
2020-08-13 11:52:04.2730,-0.02,0.01,-0.01
2020-08-13 11:52:04.3720,0.09,0.09,0.04
2020-08-13 11:52:04.4710,0.05,0.01,-0.02
2020-08-13 11:52:04.5710,0.11,0.05,0.02
2020-08-13 11:52:04.6320,0.04,-0.08,-0.15
2020-08-13 11:52:04.7240,0.03,-0.26,-0.02
2020-08-13 11:52:04.8130,0.45,-0.67,0.08
2020-08-13 11:52:04.9030,-0.12,-0.2,0.18
2020-08-13 11:52:04.9920,0.71,0.4,-0.01
2020-08-13 11:52:05.0890,0.49,0.25,-0.05
2020-08-13 11:52:05.1740,0.17,-0.08,-0.05
2020-08-13 11:52:05.2680,-0.32,-0.23,-0.05
2020-08-13 11:52:05.3670,-0.24,-0.09,-0.0
2020-08-13 11:52:05.4640,-0.39,-0.1,-0.05
2020-08-13 11:52:05.5620,-0.74,-0.03,0.04
2020-08-13 11:52:05.6640,-0.61,0.13,-0.03
2020-08-13 11:52:05.7700,-0.67,-0.58,-0.8
2020-08-13 11:52:05.8600,-0.26,0.14,0.27
2020-08-13 11:52:05.9140,0.04,-0.0,-0.07
2020-08-13 11:52:06.0100,-0.01,0.02,-0.02
2020-08-13 11:52:06.0990,0.03,0.04,0.03
2020-08-13 11:52:06.1880,0.04,0.06,-0.01
2020-08-13 11:52:06.2780,0.02,0.0,-0.03
2020-08-13 11:52:06.3640,-0.05,-0.01,-0.0
2020-08-13 11:52:06.4580,0.01,-0.02,0.01
2020-08-13 11:52:06.5530,0.0,-0.24,-0.09
2020-08-13 11:52:06.6520,0.24,-0.51,-0.07
2020-08-13 11:52:06.7520,0.12,-0.22,0.28
2020-08-13 11:52:06.8230,-0.09,0.28,0.18
2020-08-13 11:52:06.9040,0.56,0.31,-0.08
2020-08-13 11:52:07.0030,0.13,0.07,-0.06
2020-08-13 11:52:07.0820,0.05,0.01,-0.03
2020-08-13 11:52:07.1800,-0.06,-0.12,0.01
2020-08-13 11:52:07.2730,-0.23,-0.07,0.05
2020-08-13 11:52:07.3630,-0.25,-0.05,0.01
2020-08-13 11:52:07.4530,-0.43,0.06,-0.0
2020-08-13 11:52:07.5510,-0.55,0.11,-0.12
2020-08-13 11:52:07.6450,-0.32,-0.47,-0.47
2020-08-13 11:52:07.7450,0.02,0.07,0.19
2020-08-13 11:52:07.8510,0.04,-0.0,0.04
2020-08-13 11:52:07.9030,0.03,0.04,-0.02
2020-08-13 11:52:07.9940,-0.03,0.07,-0.02
2020-08-13 11:52:08.0830,-0.02,0.01,-0.02
2020-08-13 11:52:08.1720,0.08,0.02,0.02
2020-08-13 11:52:08.2620,0.07,-0.09,-0.05
2020-08-13 11:52:08.3550,0.05,-0.19,-0.04
2020-08-13 11:52:08.4430,0.21,-0.6,-0.05
2020-08-13 11:52:08.5420,-0.1,-0.12,0.2
2020-08-13 11:52:08.6380,0.92,0.51,-0.28
2020-08-13 11:52:08.7400,0.31,0.24,-0.14
2020-08-13 11:52:08.8030,0.17,0.04,-0.01
2020-08-13 11:52:08.8920,0.12,-0.04,0.03
2020-08-13 11:52:08.9820,-0.03,-0.14,0.0
2020-08-13 11:52:09.0720,-0.29,-0.12,0.04
2020-08-13 11:52:09.1620,-0.35,-0.06,-0.04
2020-08-13 11:52:09.2530,-0.53,0.02,0.01
2020-08-13 11:52:09.3580,-0.79,0.11,-0.17
2020-08-13 11:52:09.4480,-0.49,0.19,-0.23
2020-08-13 11:52:09.5280,-0.36,0.06,0.08
2020-08-13 11:52:09.6290,0.0,0.0,0.07
2020-08-13 11:52:09.7270,0.05,0.03,-0.02
2020-08-13 11:52:09.8290,-0.05,-0.01,-0.07
2020-08-13 11:52:09.9260,-0.02,0.0,-0.02
2020-08-13 11:52:09.9740,0.0,0.01,-0.01
2020-08-13 11:52:10.0760,0.02,-0.02,-0.03
2020-08-13 11:52:10.1650,0.04,-0.12,-0.08
2020-08-13 11:52:10.2480,0.13,-0.17,0.08
2020-08-13 11:52:10.3440,0.35,-0.34,0.13
2020-08-13 11:52:10.4270,0.05,0.02,0.15
2020-08-13 11:52:10.5240,0.63,0.33,-0.15
2020-08-13 11:52:10.6210,0.23,0.21,-0.06
2020-08-13 11:52:10.7180,-0.14,-0.0,-0.04
2020-08-13 11:52:10.8120,-0.04,-0.01,-0.02
2020-08-13 11:52:10.9100,-0.02,-0.09,-0.05
2020-08-13 11:52:11.0100,-0.15,-0.05,0.01
2020-08-13 11:52:11.0670,-0.25,-0.01,0.07
2020-08-13 11:52:11.1580,-0.32,0.06,0.02
2020-08-13 11:52:11.2480,-0.44,0.04,-0.04
2020-08-13 11:52:11.3530,0.01,-0.34,-0.19
2020-08-13 11:52:11.4290,-0.06,0.04,0.19
2020-08-13 11:52:11.5180,0.01,-0.01,0.02
2020-08-13 11:52:11.6160,-0.02,0.04,0.01
2020-08-13 11:52:11.7050,-0.02,0.04,-0.03
2020-08-13 11:52:11.8040,-0.01,-0.0,-0.03
2020-08-13 11:52:11.9050,0.0,-0.03,-0.01
2020-08-13 11:52:12.0010,0.03,-0.08,-0.03
2020-08-13 11:52:12.0570,0.08,-0.11,-0.04
2020-08-13 11:52:12.1480,0.37,-0.59,0.08
2020-08-13 11:52:12.2380,-0.09,-0.07,0.12
2020-08-13 11:52:12.3290,0.73,0.42,-0.1
2020-08-13 11:52:12.4190,0.22,0.13,-0.13
2020-08-13 11:52:12.5240,-0.04,-0.1,0.02
2020-08-13 11:52:12.5990,-0.16,-0.08,-0.05
2020-08-13 11:52:12.6980,-0.13,-0.03,-0.0
2020-08-13 11:52:12.7940,-0.22,-0.02,0.02
